,西暦年度,絶対番号,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分_x,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,調査区分_y,採取位置,C_全窒素_最小値,全窒素_最小値,C_全窒素_最大値,全窒素_最大値,m_全窒素,n_全窒素,C_全窒素_日間平均値_平均値,全窒素_日間平均値_平均値,C_全燐_最小値,全燐_最小値,C_全燐_最大値,全燐_最大値,m_全燐,n_全燐,C_全燐_日間平均値_平均値,全燐_日間平均値_平均値
2776,1984,1730310,17,607,3,0.0,#,8.2,#,8.5,4.0,6.0,#,7.2,#,9.6,2.0,6.0,#,8.1,,,,,,,,,,,,,,,,,,,#,0.9,#,3.0,1.0,6.0,#,0.9,#,3.0,1.0,6.0,#,1.7,#,1.7,#,2.0,,,,,,,,,#,4.0,#,2300.0,1.0,6.0,#,440.0,,,,,,,,,1760703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,1984,1730320,17,607,51,0.0,#,8.4,#,8.6,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#,2.7,#,4.6,8.0,8.0,#,2.9,#,4.0,4.0,4.0,#,3.3,#,3.1,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,1760751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,1984,1730330,17,608,1,0.0,#,8.1,#,8.3,0.0,6.0,#,6.3,#,9.7,2.0,6.0,#,8.2,,,,,,,,,,,,,,,,,,,#,1.3,#,3.1,3.0,6.0,#,1.3,#,3.1,3.0,6.0,#,2.2,#,2.1,#,2.8,,,,,,,,,#,7.0,#,1600.0,2.0,6.0,#,570.0,,,,,,,,,1760801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,1984,1730340,17,608,2,0.0,#,8.1,#,8.4,1.0,6.0,#,6.7,#,9.6,2.0,6.0,#,8.1,,,,,,,,,,,,,,,,,,,#,1.3,#,3.6,4.0,6.0,#,1.3,#,3.6,4.0,6.0,#,2.4,#,2.5,#,2.9,,,,,,,,,#,2.0,#,350.0,0.0,6.0,#,130.0,,,,,,,,,1760802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,1984,1730350,17,608,3,0.0,#,8.1,#,8.4,2.0,6.0,#,6.5,#,9.7,2.0,6.0,#,8.2,,,,,,,,,,,,,,,,,,,#,1.5,#,2.9,3.0,6.0,#,1.5,#,2.9,3.0,6.0,#,2.3,#,2.3,#,2.8,,,,,,,,,#,1.8,#,1600.0,1.0,6.0,#,480.0,,,,,,,,,1760803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781,1984,1730360,17,608,4,0.0,#,8.1,#,8.4,1.0,6.0,#,6.7,#,9.9,2.0,6.0,#,8.4,,,,,,,,,,,,,,,,,,,#,1.3,#,3.2,2.0,6.0,#,1.3,#,3.2,2.0,6.0,#,2.1,#,2.0,#,2.3,,,,,,,,,#,1.8,#,1600.0,1.0,6.0,#,410.0,,,,,,,,,1760804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,1984,1730370,17,608,5,0.0,#,8.2,#,8.4,3.0,6.0,#,7.0,#,11.0,1.0,6.0,#,8.9,,,,,,,,,,,,,,,,,,,#,0.6,#,2.3,1.0,6.0,#,0.6,#,2.3,1.0,6.0,#,1.5,#,1.4,#,1.8,,,,,,,,,#,1.8,#,3300.0,1.0,6.0,#,570.0,,,,,,,,,1760805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,1984,1730380,17,608,6,0.0,#,8.1,#,8.3,0.0,6.0,#,8.0,#,11.0,0.0,6.0,#,9.5,,,,,,,,,,,,,,,,,,,<,0.5,#,0.8,0.0,6.0,<,0.5,#,0.8,0.0,6.0,#,0.6,#,0.6,#,0.8,,,,,,,,,#,1.8,#,23.0,0.0,6.0,#,7.3,,,,,,,,,1760806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,1984,1730390,17,608,7,0.0,#,8.0,#,8.6,1.0,6.0,#,7.0,#,13.0,1.0,6.0,#,10.0,,,,,,,,,,,,,,,,,,,<,0.5,#,4.5,2.0,6.0,<,0.5,#,4.5,2.0,6.0,#,1.6,#,1.0,#,2.3,,,,,,,,,#,1.8,#,540.0,0.0,6.0,#,100.0,,,,,,,,,1760807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,1984,1730400,17,608,8,0.0,#,8.0,#,8.4,2.0,6.0,#,8.9,#,12.0,0.0,6.0,#,11.0,,,,,,,,,,,,,,,,,,,<,0.5,#,0.8,0.0,6.0,<,0.5,#,0.8,0.0,6.0,#,0.6,#,0.5,#,0.7,,,,,,,,,#,1.8,#,8.0,0.0,6.0,#,3.4,,,,,,,,,1760808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,1984,1730410,17,608,9,0.0,#,8.2,#,8.3,0.0,6.0,#,7.9,#,12.0,0.0,6.0,#,9.5,,,,,,,,,,,,,,,,,,,<,0.5,#,1.2,0.0,6.0,<,0.5,#,1.2,0.0,6.0,#,0.7,#,0.6,#,0.7,,,,,,,,,#,2.0,#,11.0,0.0,6.0,#,5.0,,,,,,,,,1760809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787,1984,1730420,17,608,10,0.0,#,8.1,#,8.2,0.0,6.0,#,7.3,#,10.0,1.0,6.0,#,8.5,,,,,,,,,,,,,,,,,,,<,0.5,#,1.5,0.0,6.0,<,0.5,#,1.5,0.0,6.0,#,0.7,#,0.5,#,0.6,,,,,,,,,#,1.8,#,49.0,0.0,6.0,#,11.0,,,,,,,,,1760810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,1984,1730430,17,608,11,0.0,#,8.1,#,8.2,0.0,6.0,#,7.2,#,10.0,2.0,6.0,#,8.4,,,,,,,,,,,,,,,,,,,<,0.5,#,1.8,0.0,6.0,<,0.5,#,1.8,0.0,6.0,#,0.9,#,0.6,#,1.2,,,,,,,,,#,2.0,#,350.0,0.0,6.0,#,90.0,,,,,,,,,1760811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,1984,1730440,17,608,12,0.0,#,8.2,#,8.5,1.0,6.0,#,8.0,#,10.0,0.0,6.0,#,9.0,,,,,,,,,,,,,,,,,,,<,0.5,#,0.9,0.0,6.0,<,0.5,#,0.9,0.0,6.0,#,0.7,#,0.8,#,0.9,,,,,,,,,#,1.8,#,39.0,0.0,6.0,#,9.9,,,,,,,,,1760812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,1984,1730450,17,608,13,0.0,#,8.1,#,8.4,3.0,6.0,#,8.3,#,13.0,0.0,6.0,#,10.0,,,,,,,,,,,,,,,,,,,<,0.5,#,1.1,0.0,6.0,<,0.5,#,1.1,0.0,6.0,#,0.7,#,0.6,#,0.8,,,,,,,,,#,1.8,#,11.0,0.0,6.0,#,3.4,,,,,,,,,1760813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,1984,1730460,17,608,14,0.0,#,8.1,#,8.4,1.0,6.0,#,5.8,#,10.0,3.0,6.0,#,7.7,,,,,,,,,,,,,,,,,,,#,1.1,#,3.0,4.0,6.0,#,1.1,#,3.0,4.0,6.0,#,2.0,#,2.2,#,2.3,,,,,,,,,#,8.0,#,1600.0,1.0,6.0,#,310.0,,,,,,,,,1760814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,1984,1730470,17,608,51,0.0,#,8.3,#,8.5,4.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.9,#,2.2,1.0,8.0,#,1.0,#,2.0,0.0,4.0,#,1.5,#,1.6,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,1760851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,1984,1730480,17,608,52,0.0,#,8.3,#,8.5,2.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,#,0.8,#,1.9,0.0,8.0,#,0.9,#,1.8,0.0,4.0,#,1.3,#,1.2,#,1.2,,,,,,,,,,,,,,,,,,,,,,,,,1760852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,1984,1730490,17,609,1,0.0,#,8.2,#,8.4,2.0,6.0,#,7.0,#,9.6,2.0,6.0,#,7.9,,,,,,,,,,,,,,,,,,,#,1.0,#,2.6,1.0,6.0,#,1.0,#,2.6,1.0,6.0,#,1.5,#,1.4,#,1.6,,,,,,,,,#,4.5,#,4900.0,2.0,6.0,#,1400.0,,,,,,,,,1760901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,1984,1730500,17,609,2,0.0,#,8.2,#,8.5,4.0,6.0,#,6.9,#,9.6,3.0,6.0,#,8.0,,,,,,,,,,,,,,,,,,,#,1.0,#,1.9,0.0,6.0,#,1.0,#,1.9,0.0,6.0,#,1.3,#,1.2,#,1.3,,,,,,,,,#,4.0,#,3300.0,2.0,6.0,#,1100.0,,,,,,,,,1760902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,1984,1730510,17,610,1,0.0,#,7.9,#,8.7,2.0,6.0,#,7.2,#,9.3,0.0,6.0,#,8.0,,,,,,,,,,,,,,,,,,,#,2.4,#,4.8,3.0,6.0,#,2.4,#,4.8,3.0,6.0,#,3.1,#,2.9,#,3.2,,,,,,,,,#,2300.0,#,35000.0,,6.0,#,12000.0,,,,,,,,,1761001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,1984,1730520,17,611,1,0.0,#,7.9,#,8.4,1.0,6.0,#,6.9,#,9.9,0.0,6.0,#,7.9,,,,,,,,,,,,,,,,,,,#,1.0,#,4.3,1.0,6.0,#,1.0,#,4.3,1.0,6.0,#,1.9,#,1.6,#,1.9,,,,,,,,,#,330.0,#,35000.0,,6.0,#,11000.0,,,,,,,,,1761101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,1984,1810010,18,1,1,0.0,#,7.2,#,8.3,0.0,6.0,#,7.9,#,11.0,0.0,6.0,#,9.5,#,0.5,#,1.2,1.0,6.0,#,0.5,#,1.2,1.0,6.0,#,0.7,#,0.6,#,0.8,,,,,,,,,,,,,,,,,,,#,1.0,#,3.0,0.0,6.0,#,2.0,#,2.0,#,240.0,1.0,6.0,#,56.0,,,,,,,,,1800101,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,4.0,<,0.0005,<,0.0005,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,1984,1810020,18,2,1,0.0,#,7.3,#,8.0,0.0,6.0,#,8.3,#,11.0,0.0,6.0,#,10.0,<,0.5,#,1.5,0.0,6.0,<,0.5,#,1.5,0.0,6.0,#,1.0,#,1.0,#,1.3,,,,,,,,,,,,,,,,,,,#,2.0,#,7.0,0.0,6.0,#,4.0,#,0.0,#,24000.0,5.0,6.0,#,11000.0,,,,,,,,,1800201,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,1984,1810030,18,2,2,0.0,#,7.2,#,8.4,0.0,12.0,#,8.6,#,15.0,0.0,12.0,#,11.0,#,0.5,#,1.4,0.0,12.0,#,0.5,#,1.4,0.0,12.0,#,0.9,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,#,2.0,#,8.0,0.0,12.0,#,5.0,#,490.0,#,13000.0,11.0,12.0,#,3200.0,,,,,,,,,1800202,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,1984,1810040,18,2,51,0.0,#,7.3,#,7.7,0.0,12.0,#,7.7,#,14.0,0.0,12.0,#,11.0,<,0.5,#,1.7,0.0,12.0,<,0.5,#,1.7,0.0,12.0,#,1.0,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,#,3.0,#,8.0,0.0,12.0,#,6.0,,,,,,,,,,,,,,,,,1800251,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802,1984,1810050,18,3,1,0.0,#,7.0,#,7.8,0.0,12.0,#,7.4,#,12.0,0.0,12.0,#,9.7,#,0.6,#,2.3,0.0,12.0,#,0.6,#,2.3,0.0,12.0,#,1.4,#,1.4,#,1.7,,,,,,,,,,,,,,,,,,,#,4.0,#,14.0,0.0,12.0,#,8.0,#,7000.0,#,240000.0,12.0,12.0,#,51000.0,,,,,,,,,1800301,0.0,4.0,<,0.005,<,0.005,0.0,2.0,N,0.1,N,0.1,0.0,4.0,<,0.05,<,0.05,0.0,4.0,<,0.02,<,0.02,0.0,2.0,<,0.02,<,0.02,0.0,6.0,<,0.0005,<,0.0005,6.0,,,,,,,0.0,1.0,N,0.0005,N,0.0005,0.0,2.0,N,0.1,N,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
