,西暦年度,ＲＬＳ識別コード,水系コード,絶対番号,地点新設等コード,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号
5562,1980,1,,3310074,2,33,4,1,,高梁川下流,タカハシガワカリユウ,,霞橋,カスミバシ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310070.0,87079.0,,34.55944444,133.70000000, 34:33:34,133:42:00,3300401
5563,1980,1,,3310084,2,33,4,51,,高梁川下流,タカハシガワカリユウ,,川辺橋,カワベバシ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310080.0,87079.0,,34.64388889,133.72638889, 34:38:38,133:43:35,3300451
5564,1980,1,,3310094,2,33,5,1,,小坂部川,オサカベガワ,,巌橋,イワオバシ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310090.0,87079.0,,34.96111111,133.50638889, 34:57:40,133:30:23,3300501
5565,1980,1,,3310104,2,33,6,1,,有漢川,ウカンガワ,,幡見橋,ハタミバシ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310100.0,87079.0,,34.82500000,133.62000000, 34:49:30,133:37:12,3300601
5566,1980,1,,3310114,2,33,7,1,,成羽川,ナリワガワ,,神崎橋,カンザキバシ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310110.0,87079.0,,34.77583333,133.59416667, 34:46:33,133:35:39,3300701
5567,1980,1,,3310124,2,33,7,51,,成羽川,ナリワガワ,,阿部山橋,アベヤマバシ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310120.0,87079.0,,34.79555556,133.43805556, 34:47:44,133:26:17,3300751
5568,1980,1,,3310134,2,33,8,1,,小田川上流,オダガワジヨウリユウ,,猪原橋,イノハラバシ,,A,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310130.0,87079.0,,34.61055556,133.45083333, 34:36:38,133:27:03,3300801
5569,1980,1,,3310144,2,33,10,1,,里見川,サトミガワ,,鴨方川合流点,カモガタガワゴウリユウテン,,D,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310140.0,87572.0,,34.53500000,133.60305556, 34:32:06,133:36:11,3301001
5570,1980,1,,3310154,2,33,11,1,,旭川上流,アサヒガワジヨウリユウ,,湯原ダム,ユバラダム,,AA,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310150.0,87078.0,,35.21027778,133.73000000, 35:12:37,133:43:48,3301101
5571,1980,1,,3310164,2,33,11,51,,旭川上流,アサヒガワジヨウリユウ,,野田橋,ノダバシ,,AA,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310160.0,87078.0,,35.25500000,133.73250000, 35:15:18,133:43:57,3301151
5572,1980,1,,3310174,2,33,12,1,,旭川中流,アサヒガワチユウリユウ,,落合橋,オチアイバシ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310170.0,87078.0,,34.71416667,133.95916667, 34:42:51,133:57:33,3301201
5574,1980,1,,3310194,2,33,12,51,,旭川中流,アサヒガワチユウリユウ,,向見尾橋,ムコウミオバシ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310190.0,87078.0,,35.12805556,133.70972222, 35:07:41,133:42:35,3301251
5575,1980,1,,3310204,2,33,12,52,,旭川中流,アサヒガワチユウリユウ,,大上橋,オオガミバシ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310200.0,87078.0,,35.08250000,133.70638889, 35:04:57,133:42:23,3301252
5576,1980,1,,3310214,2,33,12,53,,旭川中流,アサヒガワチユウリユウ,,江与味橋,エヨミバシ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310210.0,87078.0,,34.94722222,133.81138889, 34:56:50,133:48:41,3301253
5577,1980,1,,3310224,2,33,12,54,,旭川中流,アサヒガワチユウリユウ,,八幡橋,ヤハタバシ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310220.0,87078.0,,34.86722222,133.90166667, 34:52:02,133:54:06,3301254
5578,1980,1,,3310234,2,33,12,55,,旭川中流,アサヒガワチユウリユウ,,鹿瀬橋,シカセバシ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310230.0,87078.0,,34.83888889,133.92222222, 34:50:20,133:55:20,3301255
5579,1980,1,,3310244,2,33,12,56,,旭川中流,アサヒガワチユウリユウ,,大曽根堰,オオソネゼキ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310240.0,87078.0,,34.78944444,133.93527778, 34:47:22,133:56:07,3301256
5580,1980,1,,3310254,2,33,12,57,,旭川中流,アサヒガワチユウリユウ,,合同堰,ゴウドウゼキ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310250.0,87078.0,,34.72500000,133.96666667, 34:43:30,133:58:00,3301257
5581,1980,1,,3310264,2,33,13,1,,旭川下流,アサヒガワカリユウ,,桜橋,サクラバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310260.0,87078.0,,34.65083333,133.93111111, 34:39:03,133:55:52,3301301
5582,1980,1,,3310274,2,33,14,1,,吉井川上流,ヨシイガワジヨウリユウ,,嵯峨堰,サガゼキ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310270.0,87077.0,,35.05166667,133.95305556, 35:03:06,133:57:11,3301401
5584,1980,1,,3310304,2,33,15,1,,吉井川中・下流,ヨシイガワチユウ.カリユウ,,周匠大橋,スサイオオハシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310300.0,87077.0,,34.92222222,134.09861111, 34:55:20,134:05:55,3301501
5585,1980,1,,3310314,2,33,15,2,,吉井川中・下流,ヨシイガワチユウ.カリユウ,,熊山橋,クマヤマバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310310.0,87077.0,,34.78444444,134.10638889, 34:47:04,134:06:23,3301502
5586,1980,1,,3310324,2,33,15,51,,吉井川中・下流,ヨシイガワチユウ.カリユウ,,潜伏橋,センプクバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310320.0,87077.0,,35.04472222,134.02472222, 35:02:41,134:01:29,3301551
5587,1980,1,,3310334,2,33,15,53,,吉井川中・下流,ヨシイガワチユウ.カリユウ,,栗子橋,クリコバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310330.0,87077.0,,34.97500000,134.04333333, 34:58:30,134:02:36,3301553
5588,1980,1,,3310344,2,33,15,54,,吉井川中・下流,ヨシイガワチユウ.カリユウ,,佐伯橋,サエキバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310340.0,87077.0,,34.84888889,134.09583333, 34:50:56,134:05:45,3301554
5589,1980,1,,3310354,2,33,15,55,,吉井川中・下流,ヨシイガワチユウ.カリユウ,,南熊山橋,ミナミクマヤマバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310350.0,87077.0,,34.75333333,134.08861111, 34:45:12,134:05:19,3301555
5590,1980,1,,3310364,2,33,15,56,,吉井川中・下流,ヨシイガワチユウ.カリユウ,,鴨越堰,カモゴシゼキ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310360.0,87077.0,,34.66333333,134.05555556, 34:39:48,134:03:20,3301556
5591,1980,1,,3310374,2,33,15,57,,吉井川中・下流,ヨシイガワチユウ.カリユウ,,永安橋,エイアンバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310370.0,87077.0,,34.65194444,134.03861111, 34:39:07,134:02:19,3301557
5592,1980,1,,3310384,2,33,16,1,,百間川,ヒヤツケンガワ,,清内橋,セイナイバシ,,C,3.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310380.0,87078.0,,34.63777778,133.98611111, 34:38:16,133:59:10,3301601
5593,1980,1,,3310394,2,33,17,1,,吉野川,ヨシノガワ,,鷺湯橋,サギユバシ,,A,1.0,3.0,1973.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310390.0,87077.0,,34.99000000,134.13444444, 34:59:24,134:08:04,3301701
5594,1980,1,,3310404,2,33,17,51,,吉野川,ヨシノガワ,,芦河内橋,アシゴウチバシ,,A,1.0,3.0,1973.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310400.0,87077.0,,35.03083333,134.22555556, 35:01:51,134:13:32,3301751
5595,1980,1,,3310414,2,33,17,52,,吉野川,ヨシノガワ,,鶴亀橋,ツルカメバシ,,A,1.0,3.0,1973.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310410.0,87077.0,,35.00166667,134.17638889, 35:00:06,134:10:35,3301752
5596,1980,1,,3310424,2,33,18,1,,梶並川,カジナミガワ,,滝村堰,タキムラゼキ,,A,1.0,3.0,1973.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310420.0,87077.0,,35.01250000,134.15222222, 35:00:45,134:09:08,3301801
5597,1980,1,,3310434,2,33,19,1,,滝川,タキガワ,,三星橋,ミツボシバシ,,B,2.0,3.0,1973.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310430.0,87077.0,,35.01444444,134.14638889, 35:00:52,134:08:47,3301901
5598,1980,1,,3310444,2,33,20,1,,金剛川,コンゴウガワ,,宮橋,ミヤバシ,,A,2.0,3.0,1973.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310440.0,87077.0,,34.80444444,134.15805556, 34:48:16,134:09:29,3302001
5599,1980,1,,3310454,2,33,20,51,,金剛川,コンゴウガワ,,畑田堰,ハタダゼキ,,A,2.0,3.0,1973.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310450.0,87077.0,,34.79277778,134.27750000, 34:47:34,134:16:39,3302051
5600,1980,1,,3310464,2,33,20,52,,金剛川,コンゴウガワ,,下井手堰,シモイデゼキ,,A,2.0,3.0,1973.0,4.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310460.0,87077.0,,34.81111111,134.18750000, 34:48:40,134:11:15,3302052
5601,1980,1,,3310474,2,33,21,1,,倉敷川,クラシキガワ,,倉敷川橋,クラシキガワバシ,,C,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310470.0,87572.0,,34.56000000,133.88222222, 34:33:36,133:52:56,3302101
5602,1980,1,,3310484,2,33,21,51,,倉敷川,クラシキガワ,,下灘橋,シモナダバシ,,C,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310480.0,87572.0,,34.57944444,133.78694444, 34:34:46,133:47:13,3302151
5603,1980,1,,3310494,2,33,21,52,,倉敷川,クラシキガワ,,盛綱橋,モリツナバシ,,C,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310490.0,87572.0,,34.56111111,133.81000000, 34:33:40,133:48:36,3302152
5604,1980,1,,3310504,2,33,21,53,,倉敷川,クラシキガワ,,稔橋,ミノルバシ,,C,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310500.0,87572.0,,34.55500000,133.83444444, 34:33:18,133:50:04,3302153
5605,1980,1,,3310514,2,33,21,54,,倉敷川,クラシキガワ,,妹尾川国道３０号線下,セノウガワコクドウ30ゴウセンシタ,,C,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310510.0,87572.0,,34.58666667,133.88805556, 34:35:12,133:53:17,3302154
5606,1980,1,,3310524,2,33,21,55,,倉敷川,クラシキガワ,,桜橋,サクラバシ,,C,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310520.0,87572.0,,34.57277778,133.81833333, 34:34:22,133:49:06,3302155
5607,1980,1,,3310534,2,33,22,1,,笹ヶ瀬川,ササガセガワ,,笹ヶ瀬橋,ササガセバシ,,B,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310530.0,87572.0,,34.61944444,133.90666667, 34:37:10,133:54:24,3302201
5608,1980,1,,3310544,2,33,22,51,,笹ヶ瀬川,ササガセガワ,,比丘尼橋,ビクニバシ,,B,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310540.0,87572.0,,34.66361111,133.87722222, 34:39:49,133:52:38,3302251
5609,1980,1,,3310554,2,33,23,1,,足守川上流,アシモリガワジヨウリユウ,,生石橋下流,オイシバシカリユウ,,A,3.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310550.0,87572.0,,34.68833333,133.80805556, 34:41:18,133:48:29,3302301
5610,1980,1,,3310564,2,33,24,1,,足守川下流,アシモリガワカリユウ,,足守川妹尾崎,アシモリガワセノオザキ,,B,1.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310560.0,87572.0,,34.63611111,133.85388889, 34:38:10,133:51:14,3302401
5611,1980,1,,3310574,2,33,25,1,,美山川,ミヤマガワ,,栄橋,サカエバシ,,A,1.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310570.0,87079.0,,34.62388889,133.58444444, 34:37:26,133:35:04,3302501
5612,1980,1,,3310584,2,33,26,1,,小田川下流,オダガワカリユウ,,松尾橋,マツオバシ,,B,1.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310580.0,87079.0,,34.62666667,133.72333333, 34:37:36,133:43:24,3302601
5613,1980,1,,3310594,2,33,26,51,,小田川下流,オダガワカリユウ,,三谷橋,ミタニバシ,,B,1.0,3.0,1974.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310590.0,87079.0,,34.61444444,133.61972222, 34:36:52,133:37:11,3302651
5614,1980,1,,3310604,2,33,27,1,,高屋川,タカヤガワ,,滝山堰,タキヤマゼキ,,A,3.0,3.0,1975.0,5.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310600.0,87080.0,,34.57500000,133.42888889, 34:34:30,133:25:44,3302701
5615,1980,1,,3310614,2,33,28,1,,伊里川,イリガワ,,浜の川橋,ハマノカワバシ,,B,2.0,3.0,1975.0,5.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310610.0,87572.0,,34.74444444,134.22333333, 34:44:40,134:13:24,3302801
5616,1980,1,,3310624,2,33,29,1,,砂川,スナガワ,,新橋,シンバシ,,B,2.0,3.0,1976.0,4.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310620.0,87078.0,,34.65722222,134.02277778, 34:39:26,134:01:22,3302901
5617,1980,1,,3310634,2,33,29,51,,砂川,スナガワ,,瀬戸橋,セトバシ,,B,2.0,3.0,1976.0,4.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310630.0,87078.0,,34.73611111,134.03388889, 34:44:10,134:02:02,3302951
5618,1980,1,,3310644,2,33,30,1,,加茂川,カモガワ,,加茂川橋,カモガワバシ,,A,1.0,3.0,1977.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310640.0,87077.0,,35.06750000,134.05083333, 35:04:03,134:03:03,3303001
5619,1980,1,,3310654,2,33,30,51,,加茂川,カモガワ,,吉見橋,ヨシミバシ,,A,1.0,3.0,1977.0,4.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310650.0,87077.0,,35.12833333,134.06888889, 35:07:42,134:04:08,3303051
5620,1980,1,,3310664,2,33,31,1,,新庄川,シンジヨウガワ,,大久奈橋,オオクナバシ,,A,1.0,3.0,1978.0,4.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310660.0,87078.0,,35.07305556,133.67527778, 35:04:23,133:40:31,3303101
5622,1980,1,,3310694,2,33,202,1,,佐伏川,,,井倉野橋,イクラノバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310680.0,87079.0,,34.88250000,133.55250000, 34:52:57,133:33:09,3320201
5623,1980,1,,3310704,2,33,204,1,,目木川,,,目木橋,メキバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310690.0,87078.0,,35.07638889,133.78055556, 35:04:35,133:46:50,3320401
5624,1980,1,,3310714,2,33,205,1,,備中川,,,垂水橋,タルミバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310700.0,87078.0,,35.00833333,133.74333333, 35:00:30,133:44:36,3320501
5625,1980,1,,3310724,2,33,206,1,,誕生寺川,,,高浜橋,タカハマバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310710.0,87078.0,,34.88777778,133.91083333, 34:53:16,133:54:39,3320601
5626,1980,1,,3310734,2,33,207,1,,宇甘川,,,箕地橋,ミノチバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310720.0,87078.0,,34.81111111,133.91027778, 34:48:40,133:54:37,3320701
5627,1980,1,,3310744,2,33,207,2,,宇甘川,,,常盤橋,トキワバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310730.0,87078.0,,34.83083333,133.83611111, 34:49:51,133:50:10,3320702
5628,1980,1,,3310754,2,33,208,1,,香々美川,,,芳野橋,ヨシノバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310740.0,87077.0,,35.08777778,133.93166667, 35:05:16,133:55:54,3320801
5629,1980,1,,3310764,2,33,209,1,,皿川,,,大渡橋,オオワタリバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310750.0,87077.0,,35.05027778,133.97333333, 35:03:01,133:58:24,3320901
5630,1980,1,,3310774,2,33,210,1,,宮川,,,旧大橋,キユウオオハシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310760.0,87077.0,,35.06027778,134.00805556, 35:03:37,134:00:29,3321001
5631,1980,1,,3310784,2,33,211,1,,相生川,,,白鷺橋,シラサギバシ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310770.0,87572.0,,34.60750000,133.91777778, 34:36:27,133:55:04,3321101
5632,1980,1,,3310794,2,33,212,1,,小田川,,,電話局前,デンワキヨクマエ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3310780.0,87572.0,,34.47388889,133.80361111, 34:28:26,133:48:13,3321201
5633,1980,2,,3320014,2,33,501,1,,児島湖,コジマコ,,湖心,コシン,,B,3.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320010.0,,,34.57944444,133.93916667, 34:34:46,133:56:21,3350101
5634,1980,2,,3320024,2,33,501,2,,児島湖,コジマコ,,樋門,ヒモン,,B,3.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320020.0,,,34.58500000,133.95444444, 34:35:06,133:57:16,3350102
5635,1980,2,,3320034,2,33,501,51,,児島湖,コジマコ,,笹ヶ瀬川河口部,ササガセガワカコウブ,,B,3.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320030.0,,,34.58722222,133.92527778, 34:35:14,133:55:31,3350151
5636,1980,2,,3320044,2,33,501,52,,児島湖,コジマコ,,倉敷川河口部,クラシキガワカコウブ,,B,3.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3320040.0,,,34.57861111,133.92694444, 34:34:43,133:55:37,3350152
5637,1980,3,,3330014,2,33,601,1,,水島港区,ミズシマコウク,,水島港口部,ミズシマコウコウブ,,C,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330010.0,,,34.48777778,133.74472222, 34:29:16,133:44:41,3360101
5638,1980,3,,3330024,2,33,601,51,,水島港区,ミズシマコウク,,呼松水路,ヨビマツスイロ,,C,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330020.0,,,34.48833333,133.75972222, 34:29:18,133:45:35,3360151
5639,1980,3,,3330034,2,33,601,52,,水島港区,ミズシマコウク,,呼松水路奥部,ヨビマツスイロオクブ,,C,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330030.0,,,34.50555556,133.76472222, 34:30:20,133:45:53,3360152
5640,1980,3,,3330044,2,33,601,54,,水島港区,ミズシマコウク,,水島港奥部,ミズシマコウオクブ,,C,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330040.0,,,34.51000000,133.73944444, 34:30:36,133:44:22,3360154
5641,1980,3,,3330054,2,33,602,1,,玉島港区,タマシマコウク,,玉島港奥部,タマシマコウオクブ,,C,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330050.0,,,34.52500000,133.66611111, 34:31:30,133:39:58,3360201
5642,1980,3,,3330064,2,33,603,1,,水島地先海域（甲）,ミズシマチサキカイイキ(コウ),,玉島港沖合,タマシマコウオキアイ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330060.0,,,34.47611111,133.66000000, 34:28:34,133:39:36,3360301
5643,1980,3,,3330074,2,33,603,2,,水島地先海域（甲）,ミズシマチサキカイイキ(コウ),,上水島北,カミミズシマキタ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330070.0,,,34.47194444,133.71805556, 34:28:19,133:43:05,3360302
5644,1980,3,,3330084,2,33,603,3,,水島地先海域（甲）,ミズシマチサキカイイキ(コウ),,濃地諸島東,ノウジシヨトウヒガシ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330080.0,,,34.45111111,133.76055556, 34:27:04,133:45:38,3360303
5645,1980,3,,3330094,2,33,603,51,,水島地先海域（甲）,ミズシマチサキカイイキ(コウ),,高梁川河口部,タカハシガワカコウブ,,B,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3330090.0,,,34.52638889,133.69888889, 34:31:35,133:41:56,3360351
