,西暦年度,絶対番号,県コード_地点統一番号_x,水域コード_地点統一番号_x,地点コード_地点統一番号_x,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号_x,ＲＬＳ識別コード,水系コード,地点新設等コード,県コード_地点統一番号_y,水域コード_地点統一番号_y,地点コード_地点統一番号_y,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,地点統一番号_y
42,1971,130681,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,11.0,<,0.5,<,0.5,,6.0,<,0.5,<,0.5,<,0.5,#,0.8,#,41.0,2.0,11.0,#,0.8,#,27.0,1.0,6.0,#,5.9,#,1.6,#,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,3,,2,,,,,,,,Ｓｔ‐３,ST.3,,C,1,,1973,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01S5030,130770.0,,,42.62611111,141.62416667, 42:37:34,141:37:27,
43,1971,210071,,,,0,,,,,,,,,,,,,,,<,0.5,#,3.0,1.0,36.0,<,0.5,#,1.1,0.0,9.0,#,0.8,#,0.7,#,0.8,<,0.5,#,3.8,,36.0,<,0.5,#,1.3,,9.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,畑,ハタ,,A,1,,1974,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R0510,211330.0,82529.0,,41.29583333,140.95916667, 41:17:45,140:57:33,
44,1971,210081,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.3,1.0,36.0,<,0.5,#,1.0,0.0,9.0,#,0.7,#,0.7,#,0.7,<,0.5,#,4.4,,36.0,<,0.5,#,1.5,,9.0,#,0.8,#,0.6,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,大滝,オオタキ,,A,1,,1974,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R0520,211360.0,,,41.27722222,140.97972222, 41:16:38,140:58:47,
45,1971,210091,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.3,1.0,36.0,#,0.6,#,1.0,0.0,9.0,#,0.7,#,0.7,#,0.8,<,0.5,#,3.8,,36.0,<,0.5,#,1.3,,9.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,銀杏木橋,イチヨウオオハシ,,A,2,,1974,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R0530,211340.0,,,41.24000000,140.99166667, 41:14:24,140:59:30,
46,1971,210101,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.9,2.0,36.0,#,0.6,#,1.1,0.0,9.0,#,0.8,#,0.7,#,0.9,<,0.5,#,6.8,,36.0,<,0.5,#,2.1,,9.0,#,1.1,#,1.2,#,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,川内橋,カワウチバシ,,A,2,,1974,4,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R0540,211350.0,82529.0,,41.19750000,140.99277778, 41:11:51,140:59:34,
47,1971,210261,,,,0,,,,,,,,,,,,,,,#,1.2,#,4.0,15.0,20.0,#,2.1,#,3.0,5.0,5.0,#,2.5,#,2.4,#,2.8,#,1.7,#,14.0,,20.0,#,1.9,#,7.7,,5.0,#,4.3,#,3.4,#,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,櫛引橋,クシヒキバシ,,A,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R2130,210080.0,82016.0,,40.48694444,141.42833333, 40:29:13,141:25:42,
48,1971,210271,,,,0,,,,,,,,,,,,,,,#,0.8,#,22.0,11.0,44.0,#,1.5,#,7.5,3.0,11.0,#,2.8,#,2.7,#,3.4,#,1.6,#,10.0,,43.0,#,1.7,#,9.1,,11.0,#,3.9,#,2.9,#,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,尻内橋,シリナイバシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R2140,210110.0,82016.0,,40.50111111,141.44222222, 40:30:04,141:26:32,
49,1971,210281,,,,0,,,,,,,,,,,,,,,#,1.0,#,4.6,5.0,11.0,#,1.0,#,4.6,5.0,11.0,#,2.8,#,2.7,#,3.7,#,1.6,#,11.0,,11.0,#,1.6,#,11.0,,11.0,#,4.2,#,2.6,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,大橋,オオハシ,,B,2,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R2150,210120.0,,,40.51666667,141.47083333, 40:31:00,141:28:15,
50,1971,210621,,,,0,,,,,,,,,,,,,,,<,0.5,#,2.0,0.0,10.0,<,0.5,#,1.9,0.0,6.0,#,0.9,#,0.7,#,1.2,<,0.5,#,2.2,,10.0,<,0.5,#,1.8,,6.0,#,1.1,#,1.0,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,アンモンガワ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5010,,,,40.52305556,140.17583333, 40:31:23,140:10:33,
51,1971,210631,,,,0,,,,,,,,,,,,,,,#,0.5,#,3.2,2.0,18.0,#,0.5,#,3.0,1.0,10.0,#,1.5,#,1.5,#,1.8,#,0.5,#,5.2,,18.0,#,0.7,#,4.6,,10.0,#,1.9,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,県営発電所,ケンエイハツデンジヨ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5020,210220.0,82014.0,,40.56166667,140.28305556, 40:33:42,140:16:59,
52,1971,210661,,,,0,,,,,,,,,,,,,,,#,1.3,#,5.6,2.0,4.0,#,1.3,#,5.6,2.0,4.0,#,2.9,#,2.4,#,2.7,#,1.0,#,2.1,,4.0,#,1.0,#,2.1,,4.0,#,1.5,#,1.4,#,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,安東橋,アンドウバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5050,210360.0,82014.0,,40.65166667,140.47083333, 40:39:06,140:28:15,
53,1971,210681,,,,0,,,,,,,,,,,,,,,#,2.3,#,2.8,4.0,4.0,#,2.3,#,2.8,4.0,4.0,#,2.5,#,2.5,#,2.6,#,1.8,#,2.9,,4.0,#,1.8,#,2.9,,4.0,#,2.2,#,2.1,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,鶴寿橋,カクジユバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5060,210380.0,82014.0,,40.75722222,140.42444444, 40:45:26,140:25:28,
54,1971,210701,,,,0,,,,,,,,,,,,,,,#,1.3,#,3.2,3.0,4.0,#,1.3,#,3.2,3.0,4.0,#,2.3,#,2.3,#,2.3,#,1.6,#,4.4,,4.0,#,1.6,#,4.4,,4.0,#,2.9,#,2.8,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,神田橋,カンダバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5080,210400.0,82014.0,,40.91083333,140.41777778, 40:54:39,140:25:04,
55,1971,210711,,,,0,,,,,,,,,,,,,,,#,0.8,#,3.9,2.0,4.0,#,0.8,#,3.9,2.0,4.0,#,2.4,#,2.4,#,3.3,<,0.5,#,15.0,,4.0,<,0.5,#,15.0,,4.0,#,6.2,#,4.6,#,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,十三橋,ジユウサンバシ,,B,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5090,210440.0,,,41.04000000,140.32750000, 41:02:24,140:19:39,
56,1971,210721,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.6,24.0,43.0,<,0.5,#,4.4,8.0,12.0,#,2.5,#,2.4,#,2.9,#,1.2,#,7.0,,43.0,#,1.6,#,6.2,,12.0,#,2.7,#,2.3,#,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,幡竜橋,バンリユウバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5100,210230.0,82014.0,,40.69444444,140.45277778, 40:41:40,140:27:10,
57,1971,210731,,,,0,,,,,,,,,,,,,,,<,0.5,#,6.3,26.0,43.0,#,1.9,#,3.5,10.0,11.0,#,2.6,#,2.5,#,3.0,#,0.9,#,5.0,,43.0,#,1.2,#,4.6,,11.0,#,2.6,#,2.5,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,乾橋,イヌイバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5110,210240.0,82014.0,,40.81000000,140.43694444, 40:48:36,140:26:13,
58,1971,210741,,,,0,,,,,,,,,,,,,,,#,1.1,#,4.0,4.0,19.0,#,1.1,#,3.6,1.0,11.0,#,2.5,#,2.6,#,2.8,#,0.9,#,4.4,,19.0,#,1.5,#,3.9,,11.0,#,2.9,#,2.9,#,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,津軽大橋,ツガルオオハシ,,B,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5120,210430.0,82014.0,,40.98722222,140.39083333, 40:59:14,140:23:27,
59,1971,210811,,,,0,,,,,,,,,,,,,,,#,1.3,#,2.1,1.0,4.0,#,1.3,#,2.1,1.0,4.0,#,1.8,#,1.8,#,2.0,#,0.8,#,2.5,,4.0,#,0.8,#,2.5,,4.0,#,1.7,#,1.7,#,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,上岩木橋,カミイワキバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5190,210330.0,,,40.59250000,140.41277778, 40:35:33,140:24:46,
60,1971,210831,,,,0,,,,,,,,,,,,,,,#,0.8,#,1.7,0.0,4.0,#,0.8,#,1.7,0.0,4.0,#,1.3,#,1.3,#,1.5,#,1.6,#,3.4,,4.0,#,1.6,#,3.4,,4.0,#,2.5,#,2.5,#,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,板沢橋,イタサワバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5510,210450.0,82014.0,,40.47277778,140.63138889, 40:28:22,140:37:53,
61,1971,210861,,,,0,,,,,,,,,,,,,,,#,1.0,#,2.5,1.0,4.0,#,1.0,#,2.5,1.0,4.0,#,1.9,#,2.0,#,2.0,#,1.2,#,4.1,,4.0,#,1.2,#,4.1,,4.0,#,2.7,#,2.8,#,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,サイワイバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5530,210490.0,,,40.55138889,140.54638889, 40:33:05,140:32:47,
62,1971,210871,,,,0,,,,,,,,,,,,,,,#,1.6,#,2.6,1.0,4.0,#,1.6,#,2.6,1.0,4.0,#,2.0,#,1.9,#,1.9,#,1.4,#,2.6,,4.0,#,1.4,#,2.6,,4.0,#,2.1,#,2.1,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,平川橋,ヒラカワバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5540,210460.0,82014.0,,40.64444444,140.49444444, 40:38:40,140:29:40,
63,1971,210931,,,,0,,,,,,,,,,,,,,,#,0.7,#,1.3,0.0,4.0,#,0.7,#,1.3,0.0,4.0,#,1.0,#,1.0,#,1.2,#,1.2,#,2.6,,4.0,#,1.2,#,2.6,,4.0,#,1.9,#,1.9,#,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,厚目内橋,アツメナイバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5820,,,,40.54361111,140.70194444, 40:32:37,140:42:07,
64,1971,210941,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.1,1.0,4.0,#,0.6,#,2.1,1.0,4.0,#,1.3,#,1.3,#,1.4,#,1.2,#,2.5,,4.0,#,1.2,#,2.5,,4.0,#,1.8,#,1.7,#,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,中島橋,ナカジマバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5830,210560.0,82014.0,,40.60611111,140.67055556, 40:36:22,140:40:14,
65,1971,210951,,,,0,,,,,,,,,,,,,,,#,1.1,#,1.4,0.0,4.0,#,1.1,#,1.4,0.0,4.0,#,1.2,#,1.2,#,1.2,#,0.6,#,1.8,,4.0,#,0.6,#,1.8,,4.0,#,1.3,#,1.4,#,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,千年橋,センネンバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5840,210570.0,82014.0,,40.63972222,140.58833333, 40:38:23,140:35:18,
66,1971,210961,,,,0,,,,,,,,,,,,,,,#,0.6,#,2.0,0.0,4.0,#,0.6,#,2.0,0.0,4.0,#,1.6,#,1.9,#,2.0,#,1.4,#,4.7,,4.0,#,1.4,#,4.7,,4.0,#,2.8,#,2.5,#,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,旭橋,アサヒバシ,,A,2,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R5850,210580.0,82014.0,,40.64166667,140.85305556, 40:38:30,140:51:11,
67,1971,210991,,,,0,,,,,,,,,,,,,,,#,1.5,#,2.4,1.0,3.0,#,1.5,#,2.4,1.0,3.0,#,1.9,#,1.9,#,2.4,#,6.1,#,7.1,,3.0,#,6.1,#,7.1,,3.0,#,6.5,#,6.4,#,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,車力橋,シヤリキバシ,,A,1,,1972,6,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02R6310,210630.0,82014.0,,40.95055556,140.37027778, 40:57:02,140:22:13,
68,1971,220011,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.1,,4.0,#,0.6,#,0.8,,2.0,#,0.7,#,0.7,#,0.8,#,0.8,#,1.2,1.0,4.0,#,0.9,#,1.1,1.0,2.0,#,1.0,#,1.0,#,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐１,ST.1,,AA,1,,1971,5,25,,,,,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1010,,,,40.42416667,140.87305556, 40:25:27,140:52:23,
69,1971,220021,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.0,,4.0,<,0.5,#,1.0,,4.0,#,0.6,<,0.5,<,0.5,#,0.6,#,1.0,0.0,4.0,#,0.6,#,1.0,0.0,4.0,#,0.8,#,0.8,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐２,ST.2,,AA,1,,1971,5,25,,,,,,,,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1020,,,,40.44444444,140.86722222, 40:26:40,140:52:02,
70,1971,220031,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,<,0.5,#,0.8,0.0,4.0,<,0.5,#,0.8,0.0,4.0,#,0.7,#,0.7,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐３,ST.3,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1030,220700.0,,,40.45277778,140.86222222, 40:27:10,140:51:44,
71,1971,220041,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.6,,4.0,<,0.5,#,0.6,,4.0,#,0.5,<,0.5,<,0.5,<,0.5,#,0.9,0.0,4.0,<,0.5,#,0.9,0.0,4.0,#,0.7,#,0.7,#,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐４,ST.4,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1040,220710.0,,,40.47833333,140.85000000, 40:28:42,140:51:00,
72,1971,220051,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,<,0.5,#,1.1,1.0,4.0,<,0.5,#,1.1,1.0,4.0,#,0.8,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐５,ST.5,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1050,220660.0,,,40.47305556,140.85333333, 40:28:23,140:51:12,
73,1971,220061,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,<,0.5,#,1.3,1.0,4.0,<,0.5,#,1.3,1.0,4.0,#,0.8,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐６,ST.6,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1060,220720.0,,,40.48833333,140.90416667, 40:29:18,140:54:15,
74,1971,220071,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,<,0.5,#,1.2,1.0,4.0,<,0.5,#,1.2,1.0,4.0,#,0.8,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐７,ST.7,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1070,220730.0,,,40.47916667,140.92416667, 40:28:45,140:55:27,
75,1971,220081,,,,0,,,,,,,,,,,,,,,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,,4.0,<,0.5,<,0.5,<,0.5,<,0.5,#,1.1,1.0,4.0,<,0.5,#,1.1,1.0,4.0,#,0.7,#,0.7,#,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐８,ST.8,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1080,220740.0,,,40.44388889,140.90083333, 40:26:38,140:54:03,
76,1971,220091,,,,0,,,,,,,,,,,,,,,<,0.5,#,0.6,,4.0,<,0.5,#,0.6,,4.0,#,0.5,<,0.5,<,0.5,<,0.5,#,1.0,0.0,4.0,<,0.5,#,1.0,0.0,4.0,#,0.8,#,0.9,#,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,,,,,,,Ｓｔ‐９,ST.9,,AA,1,,1971,5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02L1090,220670.0,,,40.45777778,140.93194444, 40:27:28,140:55:55,
77,1971,310191,,,,0,,,,,,,,,,,,,,,<,0.5,#,1.5,5.0,8.0,<,0.5,#,1.5,5.0,8.0,#,1.2,#,1.4,#,1.4,#,0.7,#,2.4,,8.0,#,0.7,#,2.4,,8.0,#,1.2,#,1.1,#,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,花輪橋,ハナワバシ,,AA,1,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2010,310070.0,82248.0,,39.62972222,141.90583333, 39:37:47,141:54:21,
78,1971,310221,,,,0,,,,,,,,,,,,,,,#,0.7,#,8.0,4.0,8.0,#,0.7,#,8.0,4.0,8.0,#,2.5,#,2.1,#,2.3,#,0.8,#,4.3,,8.0,#,0.8,#,4.3,,8.0,#,2.6,#,2.5,#,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,,ミヤコバシカリユウサガン,,A,2,,1972,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R2040,,,,39.63916667,141.95555556, 39:38:21,141:57:20,
79,1971,310441,,,,0,,,,,,,,,,,,,,,#,0.7,#,3.6,1.0,11.0,#,0.7,#,3.6,1.0,11.0,#,1.3,#,1.0,#,1.3,#,0.7,#,3.2,,11.0,#,0.7,#,3.2,,11.0,#,1.5,#,1.4,#,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,坪内橋,ツボウチバシ,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3310,310190.0,82534.0,,39.25333333,141.79472222, 39:15:12,141:47:41,
80,1971,310461,,,,0,,,,,,,,,,,,,,,#,1.4,#,13.0,7.0,11.0,#,1.4,#,13.0,7.0,11.0,#,6.4,#,5.8,#,9.9,#,1.6,#,32.0,,11.0,#,1.6,#,32.0,,11.0,#,7.0,#,4.1,#,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,新開橋,シンカイバシ,,B,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3320,310230.0,82534.0,,39.27000000,141.79472222, 39:16:12,141:47:41,
81,1971,310481,,,,0,,,,,,,,,,,,,,,#,1.0,#,8.0,3.0,11.0,#,1.0,#,8.0,3.0,11.0,#,3.6,#,3.1,#,5.1,#,2.4,#,11.0,,11.0,#,2.4,#,11.0,,11.0,#,5.7,#,4.6,#,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,矢ノ浦橋,ヤノウラバシ,,C,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3340,310260.0,,,39.26722222,141.88527778, 39:16:02,141:53:07,
82,1971,310491,,,,0,,,,,,,,,,,,,,,#,1.4,#,5.0,8.0,11.0,#,1.4,#,5.0,8.0,11.0,#,2.9,#,3.2,#,3.6,#,1.5,#,3.6,,11.0,#,1.5,#,3.6,,11.0,#,2.5,#,2.4,#,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,越田橋,コシダバシ,,A,1,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3350,310200.0,,,39.75361111,141.73944444, 39:45:13,141:44:22,
83,1971,310511,,,,0,,,,,,,,,,,,,,,#,1.3,#,4.0,1.0,11.0,#,1.3,#,4.0,1.0,11.0,#,2.2,#,2.0,#,2.7,#,1.0,#,4.0,,11.0,#,1.0,#,4.0,,11.0,#,2.2,#,1.9,#,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,,,文化橋,ブンカバシ,,B,2,,1973,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03R3410,310240.0,82534.0,,39.26500000,141.84250000, 39:15:54,141:50:33,
