,西暦年度,絶対番号_x,県コード_地点統一番号,水域コード_地点統一番号,地点コード_地点統一番号,調査区分,C_pH_最小値,pH_最小値,C_pH_最大値,pH_最大値,m_pH,n_pH,C_DO_最小値,DO_最小値,C_DO_最大値,DO_最大値,m_DO,n_DO,C_DO_日間平均値_平均値,DO_日間平均値_平均値,C_BOD_最小値,BOD_最小値,C_BOD_最大値,BOD_最大値,m_BOD,n_BOD,C_BOD_日間平均値_最小値,BOD_日間平均値_最小値,C_BOD_日間平均値_最大値,BOD_日間平均値_最大値,x_BOD,y_BOD,C_BOD_日間平均値_平均値,BOD_日間平均値_平均値,C_BOD_日間平均値_中央値,BOD_日間平均値_中央値,C_BOD_日間平均値_75%値,BOD_日間平均値_75%値,C_COD_最小値,COD_最小値,C_COD_最大値,COD_最大値,m_COD,n_COD,C_COD_日間平均値_最小値,COD_日間平均値_最小値,C_COD_日間平均値_最大値,COD_日間平均値_最大値,x_COD,y_COD,C_COD_日間平均値_平均値,COD_日間平均値_平均値,C_COD_日間平均値_中央値,COD_日間平均値_中央値,C_COD_日間平均値_75%値,COD_日間平均値_75%値,C_SS_最小値,SS_最小値,C_SS_最大値,SS_最大値,m_SS,n_SS,C_SS_日間平均値_平均値,SS_日間平均値_平均値,C_大腸菌群数_最小値,大腸菌群数_最小値,C_大腸菌群数_最大値,大腸菌群数_最大値,m_大腸菌群数,n_大腸菌群数,C_大腸菌群数_日間平均値_平均値,大腸菌群数_日間平均値_平均値,C_n-ヘキサン抽出物質（油分等）_最小値,n-ヘキサン抽出物質（油分等)_最小値,C_n-ヘキサン抽出物質(油分等)_最大値,n-ヘキサン抽出物質(油分等)_最大値,m_n-ヘキサン抽出物質(油分等),n_n-ヘキサン抽出物質(油分等),C_n-ヘキサン抽出物質(油分等)_日間平均値_平均値,n-ヘキサン抽出物質(油分等)_日間平均値_平均値,地点統一番号,m_カドミウム,n_カドミウム,C_カドミウム_最大値,カドミウム_最大値,C_カドミウム_平均値,カドミウム_平均値,m_全シアン,n_全シアン,C_全シアン_最大値,全シアン_最大値,C_全シアン_平均値,全シアン_平均値,m_鉛,n_鉛,C_鉛_最大値,鉛_最大値,C_鉛_平均値,鉛_平均値,m_六価クロム,n_六価クロム,C_六価クロム_最大値,六価クロム_最大値,C_六価クロム_平均値,六価クロム_平均値,m_砒素,n_砒素,C_砒素_最大値,砒素_最大値,C_砒素_平均値,砒素_平均値,m_総水銀,n_総水銀,C_総水銀_最大値,総水銀_最大値,C_総水銀_平均値,総水銀_平均値,総水銀_定量限界値未満の検体数,m_アルキル水銀,n_アルキル水銀,C_アルキル水銀_最大値,アルキル水銀_最大値,C_アルキル水銀_平均値,アルキル水銀_平均値,m_PCB,n_PCB,C_PCB_最大値,PCB_最大値,C_PCB_平均値,PCB_平均値,m_有機リン,n_有機リン,C_有機リン_最大値,有機リン_最大値,C_有機リン_平均値,有機リン_平均値,m_ジクロロメタン,n_ジクロロメタン,C_ジクロロメタン_最大値,ジクロロメタン_最大値,C_ジクロロメタン_平均値,ジクロロメタン_平均値,m_四塩化炭素,n_四塩化炭素,C_四塩化炭素_最大値,四塩化炭素_最大値,C_四塩化炭素_平均値,四塩化炭素_平均値,m_1、2-ジクロロエタン,n_1、2-ジクロロエタン,C_1、2-ジクロロエタン_最大値,1、2-ジクロロエタン_最大値,C_1、2-ジクロロエタン_平均値,1、2-ジクロロエタン_平均値,m_1、1-ジクロロエチレン,n_1、1-ジクロロエチレン,C_1、1-ジクロロエチレン_最大値,1、1-ジクロロエチレン_最大値,C_1、1-ジクロロエチレン_平均値,1、1-ジクロロエチレン_平均値,m_シス-1、2-ジクロロエチレン,n_シス-1、2-ジクロロエチレン,C_シス-1、2-ジクロロエチレン_最大値,シス-1、2-ジクロロエチレン_最大値,C_シス-1、2-ジクロロエチレン_平均値,シス-1、2-ジクロロエチレン_平均値,m_1、1、1-トリクロロエタン,n_1、1、1-トリクロロエタン,C_1、1、1-トリクロロエタン_最大値,1、1、1-トリクロロエタン_最大値,C_1、1、1-トリクロロエタン_平均値,1、1、1-トリクロロエタン_平均値,m_1、1、2-トリクロロエタン,n_1、1、2-トリクロロエタン,C_1、1、2-トリクロロエタン_最大値,1、1、2-トリクロロエタン_最大値,C_1、1、2-トリクロロエタン_平均値,1、1、2-トリクロロエタン_平均値,m_トリクロロエチレン,n_トリクロロエチレン,C_トリクロロエチレン_最大値,トリクロロエチレン_最大値,C_トリクロロエチレン_平均値,トリクロロエチレン_平均値,m_テトラクロロエチレン,n_テトラクロロエチレン,C_テトラクロロエチレン_最大値,テトラクロロエチレン_最大値,C_テトラクロロエチレン_平均値,テトラクロロエチレン_平均値,m_1、3-ジクロロプロペン,n_1、3-ジクロロプロペン,C_1、3-ジクロロプロペン_最大値,1、3-ジクロロプロペン_最大値,C_1、3-ジクロロプロペン_平均値,1、3-ジクロロプロペン_平均値,m_チウラム,n_チウラム,C_チウラム_最大値,チウラム_最大値,C_チウラム_平均値,チウラム_平均値,m_シマジン,n_シマジン,C_シマジン_最大値,シマジン_最大値,C_シマジン_平均値,シマジン_平均値,m_チオベンカルブ,n_チオベンカルブ,C_チオベンカルブ_最大値,チオベンカルブ_最大値,C_チオベンカルブ_平均値,チオベンカルブ_平均値,m_ベンゼン,n_ベンゼン,C_ベンゼン_最大値,ベンゼン_最大値,C_ベンゼン_平均値,ベンゼン_平均値,m_セレン,n_セレン,C_セレン_最大値,セレン_最大値,C_セレン_平均値,セレン_平均値,m_硝酸性窒素及び亜硝酸性窒素,ｎ_硝酸性窒素及び亜硝酸性窒素,C_硝酸性窒素及び亜硝酸性窒素_最大値,硝酸性窒素及び亜硝酸性窒素_最大値,C_硝酸性窒素及び亜硝酸性窒素_平均値,硝酸性窒素及び亜硝酸性窒素_平均値,m_亜硝酸性窒素,n_亜硝酸性窒素,C_亜硝酸性窒素_最大値,亜硝酸性窒素_最大値,C_亜硝酸性窒素_平均値,亜硝酸性窒素_平均値,m_ふっ素,n_ふっ素,C_ふっ素_最大値,ふっ素_最大値,C_ふっ素_平均値,ふっ素_平均値,m_ほう素,n_ほう素,C_ほう素_最大値,ほう素_最大値,C_ほう素_平均値,ほう素_平均値,ＲＬＳ識別コード,水系コード,絶対番号_y,地点新設等コード,ＣＯＤ等基準点識別コード,水域名称_漢字,水域名称_カタカナ,水域名称_ローマ字,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,類型,達成期間,指定区分,類型指定年_ＣＯＤ等,類型指定月_ＣＯＤ等,類型指定日_ＣＯＤ等,特例１,特例２,特例３,特例４,特例５,ＣＯＤの測定方法,県際水域コード,県際地点コード,測定中止年,測定中止月,測定中止日,測定再開年,測定再開月,測定再開日,ＮＰ測定コード,ＮＰ基準点識別コード,ＮＰ水域コード,ＮＰ水域名称_漢字,ＮＰ水域名称_カタカナ,ＮＰ水域名称_ローマ字,ＮＰ地点名称_漢字,ＮＰ地点名称_カタカナ,ＮＰ地点名称_ローマ字,ＮＰ類型,ＮＰ達成期間,ＮＰ指定区分,ＮＰ類型指定年,ＮＰ類型指定月,ＮＰ類型指定日,Ｎ指定の有無,Ｐ指定の有無,Ｎ暫定基準値,Ｐ暫定基準値,ＮＰ基準の特例,Ｎ測定方法,Ｐ測定方法,ＮＰ県際水域コード,ＮＰ県際地点コード,ＮＰ測定中止年,ＮＰ測定中止月,ＮＰ測定中止日,ＮＰ測定再開年,ＮＰ測定再開月,ＮＰ測定再開日,水道の取水地点,水質年鑑コード,推定絶対番号,推定水系コード,備考,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms
10,1978,110154.0,1,7,1.0,0.0,#,6.8,#,7.8,0.0,64.0,#,5.9,#,14.0,0.0,64.0,#,10.0,#,1.2,#,4.6,11.0,64.0,#,1.7,#,3.4,2.0,12.0,#,2.3,#,2.2,#,2.5,,,,,,,,,,,,,,,,,,,#,4,#,67.0,8.0,64.0,#,15.0,#,1300.0,#,920000.0,58.0,64.0,#,72000.0,,,,,,,,,0100701,0.0,2.0,<,0.001,<,0.001,0.0,2.0,#,0.1,#,0.1,0.0,2.0,<,0.005,<,0.005,0.0,2.0,<,0.02,<,0.02,0.0,12.0,<,0.005,<,0.005,0.0,12.0,#,0.0005,#,0.0005,,0.0,2.0,#,0.0005,#,0.0005,0.0,1.0,#,0.0005,#,0.0005,0.0,2.0,#,0.1,#,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110154,2,,常呂川下流,トコロガワ カリユウ,,忠志橋,チユウシバシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110170.0,81004.0,,43.92111111,143.96555556, 43:55:16,143:57:56
11,1978,110164.0,1,7,51.0,0.0,#,6.8,#,7.3,0.0,48.0,#,6.4,#,14.0,0.0,48.0,#,10.0,#,0.7,#,5.1,3.0,48.0,#,1.2,#,3.3,1.0,10.0,#,1.9,#,1.7,#,1.8,,,,,,,,,,,,,,,,,,,#,0,#,100.0,15.0,48.0,#,22.0,#,230.0,#,920000.0,34.0,48.0,#,41000.0,,,,,,,,,0100751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110164,2,,,トコロガワ カリユウ,,,カミカワゾエリユウリヨウカンソクジヨ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110180.0,,,44.05222222,144.03277778, 44:03:08,144:01:58
12,1978,110174.0,1,7,52.0,0.0,#,6.8,#,8.5,0.0,12.0,#,9.0,#,15.0,0.0,12.0,#,11.0,#,1.2,#,5.5,2.0,12.0,#,1.2,#,2.6,0.0,10.0,#,1.8,#,1.9,#,2.2,,,,,,,,,,,,,,,,,,,#,0,#,106.0,4.0,12.0,#,24.0,#,200.0,#,79000.0,9.0,12.0,#,36000.0,,,,,,,,,0100752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110174,2,,,トコロガワ カリユウ,,,ワカマツバシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110190.0,,,43.79944444,143.91111111, 43:47:58,143:54:40
13,1978,110184.0,1,7,53.0,0.0,#,7.1,#,8.6,2.0,34.0,#,6.0,#,14.0,0.0,34.0,#,9.2,#,0.5,#,5.2,1.0,34.0,#,0.6,#,5.2,1.0,7.0,#,1.6,#,0.9,#,1.6,,,,,,,,,,,,,,,,,,,#,0,#,18.0,0.0,34.0,#,2.0,#,430.0,#,920000.0,1.0,34.0,#,29000.0,,,,,,,,,0100753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,#,0.0005,#,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110184,2,,常呂川下流,トコロガワ カリユウ,,第2観月橋,ダイ 2 カンゲツバシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110200.0,,,43.79083333,143.90277778, 43:47:27,143:54:10
14,1978,110194.0,1,7,54.0,0.0,#,6.9,#,8.8,2.0,26.0,#,6.8,#,12.0,0.0,26.0,#,9.3,#,0.9,#,4.7,1.0,26.0,#,1.0,#,4.7,1.0,3.0,#,2.3,#,1.2,#,4.7,,,,,,,,,,,,,,,,,,,#,0,#,18.0,0.0,26.0,#,2.0,#,2400.0,#,79000.0,5.0,26.0,#,8200.0,,,,,,,,,0100754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110194,2,,常呂川下流,トコロガワ カリユウ,,見晴橋,ミハラシバシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110210.0,,,43.80694444,143.91388889, 43:48:25,143:54:50
15,1978,110204.0,1,8,1.0,0.0,#,6.9,#,7.9,0.0,6.0,#,8.6,#,14.0,0.0,6.0,#,10.0,#,0.4,#,0.7,0.0,6.0,#,0.4,#,0.7,0.0,6.0,#,0.5,#,0.5,#,0.7,,,,,,,,,,,,,,,,,,,#,0,#,21.0,0.0,6.0,#,6.0,#,3.0,#,1100.0,2.0,6.0,#,230.0,,,,,,,,,0100801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110204,2,,十勝川上流,トカチガワ ジヨウリユウ,,上川橋,カミカワバシ,,AA,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110220.0,81013.0,,43.03500000,142.93583333, 43:02:06,142:56:09
16,1978,110214.0,1,8,51.0,0.0,#,6.9,#,7.6,0.0,12.0,#,7.9,#,14.0,0.0,12.0,#,11.0,#,0.5,#,1.9,4.0,12.0,#,0.5,#,1.9,2.0,10.0,#,0.9,#,0.9,#,1.0,,,,,,,,,,,,,,,,,,,#,2,#,75.0,2.0,12.0,#,14.0,#,13.0,#,2400.0,8.0,12.0,#,330.0,,,,,,,,,0100851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110214,2,,十勝川上流,トカチガワ ジヨウリユウ,,新清橋,シンセイバシ,,AA,1.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110230.0,81013.0,,43.09638889,142.91722222, 43:05:47,142:55:02
17,1978,110224.0,1,9,1.0,0.0,#,6.9,#,7.5,0.0,48.0,#,8.3,#,15.0,0.0,48.0,#,11.0,#,0.4,#,2.6,2.0,48.0,#,0.8,#,1.3,0.0,10.0,#,1.0,#,0.9,#,1.2,,,,,,,,,,,,,,,,,,,#,0,#,133.0,14.0,48.0,#,21.0,#,20.0,#,4600.0,6.0,48.0,#,500.0,,,,,,,,,0100901,0.0,2.0,<,0.001,<,0.001,0.0,2.0,#,0.1,#,0.1,0.0,2.0,<,0.005,<,0.005,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.005,<,0.005,0.0,2.0,#,0.0005,#,0.0005,,0.0,2.0,#,0.0005,#,0.0005,0.0,1.0,#,0.0005,#,0.0005,0.0,2.0,#,0.1,#,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110224,2,,十勝川中流,トカチガワ チユウリユウ,,佐幌川合流前,サホロガワゴウリユウマエ,,A,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110240.0,81013.0,,42.98444444,142.94805556, 42:59:04,142:56:53
18,1978,110234.0,1,10,1.0,0.0,#,6.8,#,7.4,0.0,74.0,#,6.9,#,13.0,0.0,74.0,#,10.0,#,0.4,#,7.7,10.0,74.0,#,0.4,#,3.1,2.0,13.0,#,1.6,#,1.3,#,1.7,,,,,,,,,,,,,,,,,,,#,6,#,258.0,54.0,74.0,#,77.0,#,40.0,#,540000.0,33.0,74.0,#,27000.0,,,,,,,,,0101001,0.0,2.0,<,0.001,<,0.001,0.0,2.0,#,0.1,#,0.1,0.0,2.0,<,0.005,<,0.005,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.005,<,0.005,0.0,2.0,#,0.0005,#,0.0005,,0.0,2.0,#,0.0005,#,0.0005,0.0,1.0,#,0.0005,#,0.0005,0.0,2.0,#,0.1,#,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110234,2,,,トカチガワ カリユウ,,,モイワバシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110250.0,,,42.80694444,143.51055556, 42:48:25,143:30:38
19,1978,110244.0,1,10,2.0,0.0,#,6.8,#,7.2,0.0,12.0,#,8.4,#,14.0,0.0,12.0,#,11.0,#,1.1,#,5.9,1.0,12.0,#,1.1,#,5.9,1.0,12.0,#,2.1,#,1.8,#,2.1,,,,,,,,,,,,,,,,,,,#,7,#,43.0,2.0,12.0,#,16.0,#,200.0,#,540000.0,8.0,12.0,#,64000.0,,,,,,,,,0101002,0.0,2.0,<,0.001,<,0.001,0.0,2.0,#,0.1,#,0.1,0.0,2.0,<,0.005,<,0.005,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.005,<,0.005,0.0,2.0,#,0.0005,#,0.0005,,0.0,2.0,#,0.0005,#,0.0005,0.0,1.0,#,0.0005,#,0.0005,0.0,2.0,#,0.1,#,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110244,2,,十勝川下流,トカチガワ カリユウ,,千代田堰堤,チヨダエンテイ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110260.0,81013.0,,42.94055556,143.33972222, 42:56:26,143:20:23
20,1978,110254.0,1,10,3.0,0.0,#,6.7,#,7.4,0.0,74.0,#,7.6,#,13.0,0.0,74.0,#,10.0,#,0.6,#,9.2,17.0,74.0,#,0.7,#,8.1,4.0,14.0,#,2.5,#,1.6,#,3.8,,,,,,,,,,,,,,,,,,,#,0,#,165.0,21.0,74.0,#,20.0,#,1100.0,#,5400000.0,36.0,74.0,#,230000.0,,,,,,,,,0101003,0.0,2.0,<,0.001,<,0.001,0.0,2.0,#,0.1,#,0.1,0.0,2.0,<,0.005,<,0.005,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.005,<,0.005,0.0,2.0,#,0.0005,#,0.0005,,0.0,2.0,#,0.0005,#,0.0005,0.0,2.0,#,0.0005,#,0.0005,0.0,2.0,#,0.1,#,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110254,2,,,トカチガワ カリユウ,,,トカチオオハシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110270.0,,,42.93527778,143.20222222, 42:56:07,143:12:08
21,1978,110264.0,1,10,51.0,0.0,#,6.8,#,7.3,0.0,12.0,#,8.5,#,13.0,0.0,12.0,#,11.0,#,0.5,#,4.5,4.0,12.0,#,0.5,#,4.5,4.0,12.0,#,1.9,#,1.0,#,3.4,,,,,,,,,,,,,,,,,,,#,3,#,50.0,4.0,12.0,#,18.0,#,220.0,#,2400000.0,5.0,12.0,#,210000.0,,,,,,,,,0101051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110264,2,,,トカチガワ カリユウ,,,シヨウエイバシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110280.0,,,42.92777778,143.04750000, 42:55:40,143:02:51
22,1978,110274.0,1,10,52.0,0.0,#,6.9,#,7.7,0.0,6.0,#,8.6,#,12.0,0.0,6.0,#,10.0,#,0.5,#,3.9,1.0,6.0,#,0.5,#,3.9,1.0,6.0,#,1.2,#,0.8,#,1.0,,,,,,,,,,,,,,,,,,,#,0,#,19.0,0.0,6.0,#,8.0,#,460.0,#,4900.0,0.0,6.0,#,2000.0,,,,,,,,,0101052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110274,2,,十勝川下流,トカチガワ カリユウ,,十勝橋,トカチバシ,,B,2.0,1.0,1970.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110290.0,81013.0,,42.95888889,142.96166667, 42:57:32,142:57:42
23,1978,110294.0,1,11,1.0,0.0,#,6.7,#,7.8,0.0,24.0,#,6.9,#,14.0,1.0,24.0,#,11.0,#,0.4,#,6.4,5.0,24.0,#,0.9,#,3.7,3.0,12.0,#,1.6,#,1.2,#,1.9,,,,,,,,,,,,,,,,,,,#,1,#,60.0,6.0,24.0,#,17.0,#,460.0,#,92000.0,23.0,24.0,#,40000.0,,,,,,,,,0101101,0.0,2.0,<,0.001,<,0.001,0.0,2.0,#,0.1,#,0.1,0.0,2.0,<,0.005,<,0.005,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.005,<,0.005,0.0,2.0,#,0.0005,#,0.0005,,0.0,2.0,#,0.0005,#,0.0005,0.0,1.0,#,0.0005,#,0.0005,0.0,2.0,#,0.1,#,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110294,2,,網走川上流,アバシリガワ ジヨウリユウ,,大正橋,タイシヨウバシ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110310.0,81005.0,,43.82527778,144.09111111, 43:49:31,144:05:28
24,1978,110304.0,1,12,1.0,0.0,#,6.8,#,7.4,0.0,74.0,#,5.9,#,14.0,0.0,74.0,#,10.0,#,0.6,#,3.7,4.0,74.0,#,1.0,#,2.7,0.0,15.0,#,1.7,#,1.6,#,2.0,,,,,,,,,,,,,,,,,,,#,0,#,55.0,11.0,74.0,#,12.0,#,2300.0,#,540000.0,54.0,74.0,#,62000.0,,,,,,,,,0101201,0.0,2.0,<,0.001,<,0.001,0.0,2.0,#,0.1,#,0.1,0.0,2.0,<,0.005,<,0.005,0.0,2.0,<,0.02,<,0.02,0.0,2.0,<,0.005,<,0.005,0.0,2.0,#,0.0005,#,0.0005,,0.0,2.0,#,0.0005,#,0.0005,0.0,1.0,#,0.0005,#,0.0005,0.0,2.0,#,0.1,#,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110304,2,,,アバシリガワ チユウリユウ,,,チスイバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110320.0,,,43.90972222,144.13916667, 43:54:35,144:08:21
25,1978,110314.0,1,13,1.0,0.0,#,7.0,#,8.4,0.0,74.0,#,5.2,#,13.0,0.0,74.0,#,9.6,#,0.6,#,7.9,11.0,74.0,#,1.1,#,3.8,4.0,16.0,#,2.1,#,1.8,#,2.3,,,,,,,,,,,,,,,,,,,#,0,#,29.0,3.0,74.0,#,7.0,#,0.0,#,920000.0,47.0,74.0,#,60000.0,,,,,,,,,0101301,0.0,2.0,<,0.001,<,0.001,0.0,2.0,#,0.1,#,0.1,0.0,12.0,<,0.005,<,0.005,0.0,2.0,<,0.02,<,0.02,0.0,12.0,<,0.005,<,0.005,0.0,2.0,#,0.0005,#,0.0005,,0.0,2.0,#,0.0005,#,0.0005,0.0,1.0,#,0.0005,#,0.0005,0.0,2.0,#,0.1,#,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110314,2,,網走川下流,アバシリガワ カリユウ,,網走橋,アバシリバシ,,B,2.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110330.0,81005.0,,44.02361111,144.26722222, 44:01:25,144:16:02
26,1978,110324.0,1,14,1.0,0.0,#,7.0,#,7.2,0.0,4.0,#,8.8,#,14.0,0.0,4.0,#,10.0,#,0.5,#,2.4,1.0,4.0,#,0.5,#,2.4,1.0,4.0,#,1.0,#,0.6,#,0.8,,,,,,,,,,,,,,,,,,,#,1,#,14.0,0.0,4.0,#,5.0,#,23.0,#,23000.0,1.0,4.0,#,5800.0,,,,,,,,,0101401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,110324,2,,美幌川上流,ビホロガワ ジヨウリユウ,,都橋,ミヤコバシ,,A,1.0,1.0,1971.0,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110340.0,81005.0,,43.80277778,144.17027778, 43:48:10,144:10:13
