,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
551,1210230012,1982,1210230,12,9,51,1982,907,1550.0,2,1,0.2,4.0,,,,28.5,24.5,0.48,1.1,,,1200951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,2.0,#,4.2,#,8.6,#,26.0,,,,
552,1210230013,1982,1210230,12,9,51,1982,1012,930.0,2,1,0.3,2.0,,,,23.5,18.5,,1.65,,,1200951,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.8,#,2.6,#,6.4,#,25.0,#,240000.0,,
553,1210230014,1982,1210230,12,9,51,1982,1012,1500.0,2,1,0.3,2.0,,,,23.5,20.5,0.48,1.65,,,1200951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,5.6,#,4.3,#,6.2,#,25.0,,,,
554,1210230015,1982,1210230,12,9,51,1982,1109,950.0,2,1,0.1,4.0,,,,16.0,16.5,1.04,0.7,,,1200951,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.4,#,4.8,#,8.1,#,48.0,#,240000.0,,
555,1210230016,1982,1210230,12,9,51,1982,1109,1330.0,2,1,0.1,4.0,,,,15.5,16.5,0.86,0.71,,,1200951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,5.7,#,5.0,#,7.7,#,24.0,,,,
556,1210230017,1982,1210230,12,9,51,1982,1207,940.0,2,1,0.1,2.0,,,,6.5,8.0,,0.6,,,1200951,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,6.6,#,3.1,#,12.0,#,18.0,#,33000.0,,
557,1210230018,1982,1210230,12,9,51,1982,1207,1530.0,2,1,0.1,2.0,,,,12.0,11.0,,0.65,,,1200951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.3,#,5.0,#,9.2,#,16.0,,,,
558,1210230019,1982,1210230,12,9,51,1983,105,915.0,2,1,0.0,4.0,,,,2.0,5.0,,0.3,,,1200951,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,6.2,#,11.0,#,18.0,#,79.0,#,110000.0,,
559,1210230020,1982,1210230,12,9,51,1983,105,1530.0,2,1,0.0,2.0,,,,8.0,9.0,,0.3,,,1200951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,7.0,#,9.5,#,15.0,#,100.0,,,,
560,1210230021,1982,1210230,12,9,51,1983,201,1000.0,2,1,0.0,4.0,,,,5.0,6.5,,0.3,,,1200951,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,6.7,#,7.4,#,9.9,#,22.0,#,92000.0,,
561,1210230022,1982,1210230,12,9,51,1983,201,1530.0,2,1,0.0,4.0,,,,8.7,9.5,,0.35,,,1200951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.7,#,9.4,#,9.8,#,17.0,,,,
562,1210230023,1982,1210230,12,9,51,1983,303,1000.0,2,1,0.0,2.0,,,,10.5,11.0,,0.35,,,1200951,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,3.8,#,9.7,#,14.0,#,19.0,#,130000.0,,
563,1210230024,1982,1210230,12,9,51,1983,303,1530.0,2,1,0.0,2.0,,,,15.5,15.0,,0.35,,,1200951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,5.6,#,6.9,#,12.0,#,11.0,,,,
564,1210240001,1982,1210240,12,10,1,1982,406,1620.0,0,1,0.3,4.0,,,,15.0,17.0,0.92,1.72,,,1201001,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,3.7,#,37.0,#,22.0,#,20.0,#,9300000.0,,
565,1210240002,1982,1210240,12,10,1,1982,517,1725.0,0,1,0.2,1.0,,,,21.5,22.8,1.14,1.08,,,1201001,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,0.6,#,34.0,#,27.0,#,37.0,#,24000000.0,#,5.0
566,1210240003,1982,1210240,12,10,1,1982,609,1020.0,0,1,0.1,2.0,,,,27.3,24.2,1.67,0.66,,,1201001,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,1.0,#,38.0,#,26.0,#,22.0,#,43000000.0,,
567,1210240004,1982,1210240,12,10,1,1982,701,1320.0,0,1,0.2,4.0,,,,24.7,23.8,0.73,1.39,,,1201001,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,2.5,#,27.0,#,20.0,#,13.0,#,4300000.0,#,5.0
568,1210240005,1982,1210240,12,10,1,1982,813,1435.0,0,1,0.3,4.0,,,,28.9,26.8,1.24,1.59,,,1201001,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,<,0.5,#,19.0,#,19.0,#,15.0,#,4600000.0,,
569,1210240006,1982,1210240,12,10,1,1982,903,950.0,0,1,0.2,4.0,,,,29.1,26.3,1.17,1.22,,,1201001,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,<,0.5,#,42.0,#,20.0,#,31.0,#,46000000.0,#,5.0
570,1210240007,1982,1210240,12,10,1,1982,1001,820.0,0,1,0.3,4.0,,,,18.8,20.3,1.37,1.57,,,1201001,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,0.9,#,17.0,#,15.0,#,10.0,#,3900000.0,,
571,1210240008,1982,1210240,12,10,1,1982,1102,1020.0,0,1,0.2,4.0,,,,16.6,17.0,1.44,1.43,,,1201001,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,0.6,#,33.0,#,23.0,#,22.0,#,1400000.0,#,5.0
572,1210240009,1982,1210240,12,10,1,1982,1203,1000.0,0,1,0.3,2.0,,,,12.6,12.1,2.57,1.84,,,1201001,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,2.4,#,27.0,#,15.0,#,12.0,#,4600000.0,,
573,1210240010,1982,1210240,12,10,1,1983,110,1605.0,0,1,0.3,2.0,,,,5.4,8.9,1.37,1.64,,,1201001,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,4.1,#,51.0,#,21.0,#,12.0,#,2300000.0,#,4.0
574,1210240011,1982,1210240,12,10,1,1983,208,1527.0,0,1,0.3,2.0,,,,11.8,11.5,0.58,1.57,,,1201001,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,6.3,#,51.0,#,25.0,#,19.0,#,2400000.0,,
575,1210240012,1982,1210240,12,10,1,1983,309,1615.0,0,1,0.0,2.0,,,,9.6,12.2,0.95,,,,1201001,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,7.0,#,5.0,#,28.0,#,27.0,#,2400000.0,#,4.0
576,1210250001,1982,1210250,12,11,1,1982,402,930.0,0,1,0.1,4.0,,,,12.0,13.0,0.28,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,<,0.5,#,32.0,#,22.0,#,13.0,#,330000.0,#,6.6
577,1210250002,1982,1210250,12,11,1,1982,506,1023.0,0,1,0.1,2.0,,,,23.5,19.3,2.08,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,0.6,#,28.0,#,20.0,#,26.0,#,1500000.0,#,3.6
578,1210250003,1982,1210250,12,11,1,1982,609,945.0,0,1,0.1,2.0,,,,,23.5,1.9,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,<,0.5,#,16.0,#,14.0,#,11.0,#,1200000.0,#,13.0
579,1210250004,1982,1210250,12,11,1,1982,701,930.0,0,1,0.1,2.0,,,,,20.5,1.25,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,<,0.5,#,15.0,#,14.0,#,10.0,#,3500000.0,#,1.2
580,1210250005,1982,1210250,12,11,1,1982,812,940.0,0,1,0.1,4.0,,,,,24.5,0.24,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,0.5,#,19.0,#,14.0,#,10.0,#,540000.0,#,3.6
581,1210250006,1982,1210250,12,11,1,1982,909,945.0,0,1,0.1,2.0,,,,,24.7,0.65,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,<,0.5,#,12.0,#,13.0,#,9.0,#,630000.0,#,4.4
582,1210250007,1982,1210250,12,11,1,1982,1015,943.0,0,1,0.1,2.0,,,,,20.5,2.06,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,0.8,#,13.0,#,11.0,#,10.0,#,1300000.0,#,3.4
583,1210250008,1982,1210250,12,11,1,1982,1117,1005.0,0,1,0.1,10.0,,,,,16.5,1.95,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,1.0,#,19.0,#,15.0,#,23.0,#,840000.0,#,5.5
584,1210250009,1982,1210250,12,11,1,1982,1208,1010.0,0,1,0.1,2.0,,,,,12.0,1.25,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.2,#,21.0,<,0.5,#,6.0,#,640000.0,#,4.3
585,1210250010,1982,1210250,12,11,1,1983,113,935.0,0,1,0.1,2.0,,,,,10.5,0.92,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.0,#,31.0,#,21.0,#,26.0,#,4900000.0,#,8.2
586,1210250011,1982,1210250,12,11,1,1983,204,935.0,0,1,0.1,2.0,,,,,9.2,0.96,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,1.9,#,31.0,#,22.0,#,18.0,#,280000.0,#,6.6
587,1210250012,1982,1210250,12,11,1,1983,309,958.0,0,1,0.1,2.0,,,,,10.0,0.85,,,,1201101,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.3,#,31.0,#,17.0,#,13.0,#,94000.0,#,5.5
588,1210260001,1982,1210260,12,11,2,1982,402,1018.0,0,1,0.1,4.0,,,,,12.7,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,3.7,#,22.0,#,18.0,#,19.0,#,290000.0,#,3.5
589,1210260002,1982,1210260,12,11,2,1982,506,1109.0,0,1,0.1,2.0,,,,24.0,19.6,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,<,0.5,#,24.0,#,31.0,#,28.0,#,1800000.0,#,4.4
590,1210260003,1982,1210260,12,11,2,1982,609,1046.0,0,1,0.1,2.0,,,,30.2,25.0,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,<,0.5,#,15.0,#,17.0,#,16.0,#,1400000.0,#,2.7
591,1210260004,1982,1210260,12,11,2,1982,701,1027.0,0,1,0.1,2.0,,,,,21.7,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,1.0,#,10.0,#,13.0,#,12.0,#,2800000.0,N,
592,1210260005,1982,1210260,12,11,2,1982,812,1058.0,0,1,0.1,4.0,,,,,25.0,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,<,0.5,#,13.0,#,13.0,#,9.0,#,700000.0,#,6.4
593,1210260006,1982,1210260,12,11,2,1982,909,1044.0,0,1,0.1,2.0,,,,,23.6,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,0.5,#,16.0,#,15.0,#,12.0,#,2400000.0,#,5.4
594,1210260007,1982,1210260,12,11,2,1982,1015,1042.0,0,1,0.1,2.0,,,,,20.3,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,1.2,#,8.9,#,11.0,#,8.0,#,1100000.0,#,3.0
595,1210260008,1982,1210260,12,11,2,1982,1117,1115.0,0,1,0.1,10.0,,,,,15.0,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,1.6,#,7.4,#,10.0,#,8.0,#,720000.0,#,3.7
596,1210260009,1982,1210260,12,11,2,1982,1208,1020.0,0,1,0.1,2.0,,,,,9.0,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,3.5,#,12.0,<,0.5,#,7.0,#,560000.0,#,3.3
597,1210260010,1982,1210260,12,11,2,1983,113,1040.0,0,1,0.1,2.0,,,,,7.5,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.1,#,14.0,#,11.0,#,8.0,#,3100000.0,#,5.3
598,1210260011,1982,1210260,12,11,2,1983,204,1110.0,0,1,0.1,2.0,,,,,8.2,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.8,#,18.0,#,18.0,#,12.0,#,180000.0,#,5.8
599,1210260012,1982,1210260,12,11,2,1983,309,1043.0,0,1,0.1,2.0,,,,,8.3,,,,,1201102,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.4,#,23.0,#,15.0,#,11.0,#,33000.0,#,3.4
600,1210280001,1982,1210280,12,12,1,1982,402,948.0,0,1,0.1,4.0,,,,13.5,14.0,1.42,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,3.9,#,29.0,#,20.0,#,14.0,#,310000.0,#,8.0
601,1210280002,1982,1210280,12,12,1,1982,506,1035.0,0,1,0.1,2.0,,,,23.2,19.0,2.08,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,1.0,#,31.0,#,21.0,#,26.0,#,1700000.0,#,5.2
602,1210280003,1982,1210280,12,12,1,1982,609,955.0,0,1,0.1,2.0,,,,,22.8,1.48,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,0.9,#,19.0,#,16.0,#,18.0,#,700000.0,#,8.6
603,1210280004,1982,1210280,12,12,1,1982,701,945.0,0,1,0.1,2.0,,,,,20.3,1.74,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,1.1,#,19.0,#,16.0,#,10.0,#,4300000.0,#,3.2
604,1210280005,1982,1210280,12,12,1,1982,812,955.0,0,1,0.1,4.0,,,,,24.0,0.78,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,1.4,#,18.0,#,17.0,#,4.0,#,630000.0,#,5.8
605,1210280006,1982,1210280,12,12,1,1982,909,1005.0,0,1,0.1,2.0,,,,,24.0,1.81,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,0.6,#,23.0,#,17.0,#,14.0,#,1100000.0,#,7.6
606,1210280007,1982,1210280,12,12,1,1982,1015,955.0,0,1,0.1,2.0,,,,,20.0,2.09,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,1.8,#,15.0,#,13.0,#,12.0,#,1200000.0,#,5.3
607,1210280008,1982,1210280,12,12,1,1982,1117,1020.0,0,1,0.1,10.0,,,,,16.5,2.12,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,2.5,#,17.0,#,14.0,#,19.0,#,540000.0,#,3.4
608,1210280009,1982,1210280,12,12,1,1982,1208,1020.0,0,1,0.1,2.0,,,,,12.0,1.14,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,3.8,#,29.0,<,0.5,#,25.0,#,1400000.0,#,6.3
609,1210280010,1982,1210280,12,12,1,1983,113,945.0,0,1,0.1,2.0,,,,,10.6,0.84,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.9,#,40.0,#,23.0,#,24.0,#,4600000.0,#,9.0
610,1210280011,1982,1210280,12,12,1,1983,204,950.0,0,1,0.1,2.0,,,,,9.0,1.36,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.9,#,40.0,#,23.0,#,24.0,#,720000.0,#,8.8
611,1210280012,1982,1210280,12,12,1,1983,309,1012.0,0,1,0.1,2.0,,,,,10.6,1.32,,,,1201201,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,2.9,#,38.0,#,22.0,#,30.0,#,79000.0,#,7.4
612,1210290001,1982,1210290,12,12,51,1982,406,1515.0,0,1,0.1,4.0,,,,15.5,17.5,0.83,0.8,,,1201251,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,2.5,#,33.0,#,20.0,#,30.0,#,46000000.0,,
613,1210290002,1982,1210290,12,12,51,1982,517,1520.0,0,1,0.1,1.0,,,,23.2,23.7,0.84,0.93,,,1201251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,1.2,#,22.0,#,21.0,#,33.0,#,430000000.0,#,4.0
614,1210290003,1982,1210290,12,12,51,1982,609,1110.0,0,1,0.1,2.0,,,,28.0,24.3,0.95,0.92,,,1201251,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,0.8,#,32.0,#,35.0,#,120.0,#,4300000.0,,
615,1210290004,1982,1210290,12,12,51,1982,701,1400.0,0,1,0.1,2.0,,,,24.7,23.4,0.94,0.89,,,1201251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,2.6,#,10.0,#,14.0,#,18.0,#,3900000.0,#,2.0
616,1210290005,1982,1210290,12,12,51,1982,813,1344.0,0,1,0.1,4.0,,,,30.6,25.7,0.89,0.93,,,1201251,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,1.2,#,11.0,#,14.0,#,17.0,#,140000.0,,
617,1210290006,1982,1210290,12,12,51,1982,903,1030.0,0,1,0.2,4.0,,,,30.1,25.3,1.07,1.08,,,1201251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,0.8,#,18.0,#,15.0,#,20.0,#,4300000.0,#,3.0
618,1210290007,1982,1210290,12,12,51,1982,1001,900.0,0,1,0.2,4.0,,,,19.7,20.4,0.94,1.04,,,1201251,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,2.1,#,6.0,#,10.0,#,4.0,#,930000.0,,
619,1210290008,1982,1210290,12,12,51,1982,1102,1150.0,0,1,0.1,4.0,,,,17.2,18.6,1.05,0.79,,,1201251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,1.6,#,13.0,#,13.0,#,10.0,#,1400000.0,#,5.0
620,1210290009,1982,1210290,12,12,51,1982,1203,1040.0,0,1,0.1,2.0,,,,15.8,15.7,1.36,0.83,,,1201251,<,0.005,N,,<,0.05,<,0.02,,,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,4.7,#,24.0,#,16.0,#,19.0,#,4600000.0,,
621,1210290010,1982,1210290,12,12,51,1983,110,1520.0,0,1,0.1,2.0,,,,6.0,12.3,1.02,0.83,,,1201251,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,4.7,#,35.0,#,23.0,#,41.0,#,93000.0,#,3.0
