,レコードID,測定年度,絶対番号,都道府県コード,水域コード,地点コード,採取_年,採取_月日,採取_時分,調査区分コード,採取位置コード,採取水深(m),天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度_C,透明度(m),地点統一番号,カドミウム_C,カドミウム(mg/l),全シアン_C,全シアン(mg/l),鉛_C,鉛(mg/l),六価クロム_C,六価クロム(mg/l),砒素_C,砒素(mg/l),総水銀_C,総水銀(mg/l),アルキル水銀_C,アルキル水銀(mg/l),PCB_C,PCB(mg/l),有機リン_C,有機リン(mg/l),ジクロロメタン_C,ジクロロメタン(mg/l),四塩化炭素_C,四塩化炭素(mg/l),1，2-ジクロロエタン_C,1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン_C,1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン_C,シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン_C,1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン_C,1，1，2-トリクロロエタン(mg/l),トリクロロエチレン_C,トリクロロエチレン(mg/l),テトラクロロエチレン_C,テトラクロロエチレン(mg/l),1，3-ジクロロプロペン_C,1，3-ジクロロプロペン(mg/l),チウラム_C,チウラム(mg/l),シマンジン_C,シマンジン(mg/l),チオベンカルプ_C,チオベンカルプ(mg/l),ベンゼン_C,ベンゼン(mg/l),セレン_C,セレン(mg/l),亜硝酸性窒素_C,亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素_C,硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素_C,ふっ素(mg/l),ほう素_C,ほう素(mg/l),pH_C,pH,DO_C,DO(mg/l),BOD_C,BOD(mg/l),COD_C,COD(mg/l),SS_C,SS(mg/l),大腸菌群数_C,大腸菌群数(MPN/100ml),n-ヘキサン抽出物質_C,n-ヘキサン抽出物質(mg/l)
367,1210150020,1981,1210150,12,8,2,1982,105,1455.0,2,1.0,1.2,2.0,,,,15.0,8.5,,6.4,,,1200802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,12.0,#,2.0,#,3.4,#,8.0,,,,
368,1210150021,1981,1210150,12,8,2,1982,202,910.0,2,1.0,1.1,2.0,,,,4.0,3.5,,5.5,,,1200802,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,14.0,#,3.2,#,3.9,#,20.0,#,170.0,,
369,1210150022,1981,1210150,12,8,2,1982,202,1500.0,2,1.0,1.1,2.0,,,,9.5,5.5,,5.7,,,1200802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,15.0,#,3.6,#,3.9,#,19.0,,,,
370,1210150023,1981,1210150,12,8,2,1982,302,910.0,2,1.0,1.1,2.0,,,,6.5,4.0,,5.7,,,1200802,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.6,#,15.0,#,5.2,#,5.0,#,22.0,#,110.0,,
371,1210150024,1981,1210150,12,8,2,1982,302,1500.0,2,1.0,0.8,2.0,,,,8.0,6.5,,4.4,,,1200802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.7,#,15.0,#,5.5,#,5.0,#,19.0,,,,
372,1210160001,1981,1210160,12,8,51,1981,414,1000.0,2,1.0,0.2,2.0,,,,13.5,12.0,127.5,1.0,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.6,#,2.6,#,3.1,#,25.0,,,,
373,1210160002,1981,1210160,12,8,51,1981,414,1500.0,2,1.0,0.2,2.0,,,,16.0,14.0,134.01,1.0,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.7,#,2.1,#,3.0,#,32.0,#,1300.0,,
374,1210160003,1981,1210160,12,8,51,1981,512,1000.0,2,1.0,0.3,10.0,,,,14.0,12.0,244.77,1.8,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.5,#,1.9,#,2.5,#,19.0,,,,
375,1210160004,1981,1210160,12,8,51,1981,512,1500.0,2,1.0,0.3,10.0,,,,14.0,12.0,250.59,1.8,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.6,#,1.1,#,2.7,#,29.0,#,700.0,,
376,1210160005,1981,1210160,12,8,51,1981,602,1000.0,2,1.0,0.2,2.0,,,,22.0,18.0,101.11,1.4,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,9.2,#,2.5,#,2.5,#,23.0,,,,
377,1210160006,1981,1210160,12,8,51,1981,602,1300.0,2,1.0,0.2,2.0,,,,23.0,19.0,105.52,1.4,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,9.0,#,2.7,#,3.8,#,32.0,#,490.0,,
378,1210160007,1981,1210160,12,8,51,1981,707,945.0,2,1.0,0.2,4.0,,,,27.0,20.0,245.34,1.3,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.0,#,1.2,#,3.4,#,39.0,,,,
379,1210160008,1981,1210160,12,8,51,1981,707,1430.0,2,1.0,0.2,2.0,,,,29.0,21.5,246.54,1.3,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,2.0,#,3.6,#,49.0,#,2200.0,,
380,1210160009,1981,1210160,12,8,51,1981,804,1015.0,2,1.0,0.2,2.0,,,,29.0,26.0,117.77,1.2,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.4,#,2.2,#,3.5,#,31.0,,,,
381,1210160010,1981,1210160,12,8,51,1981,804,1415.0,2,1.0,0.2,2.0,,,,30.0,28.0,114.62,1.2,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.3,#,2.3,#,3.4,#,30.0,#,1700.0,,
382,1210160011,1981,1210160,12,8,51,1981,902,1010.0,2,1.0,0.4,2.0,,,,29.0,24.0,211.41,2.0,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,8.1,#,1.5,#,3.4,#,10.0,,,,
383,1210160012,1981,1210160,12,8,51,1981,902,1330.0,2,1.0,0.4,2.0,,,,29.0,25.0,213.52,2.0,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.6,#,1.5,#,3.8,#,44.0,#,4600.0,,
384,1210160013,1981,1210160,12,8,51,1981,1013,1015.0,2,1.0,0.2,2.0,,,,20.0,17.0,147.41,1.2,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.4,#,2.5,#,2.5,#,11.0,,,,
385,1210160014,1981,1210160,12,8,51,1981,1013,1415.0,2,1.0,0.2,2.0,,,,22.0,19.0,149.17,1.2,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.5,#,2.8,#,2.4,#,16.0,#,2200.0,,
386,1210160015,1981,1210160,12,8,51,1981,1110,950.0,2,1.0,0.2,2.0,,,,10.0,9.0,127.35,1.3,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.9,#,1.7,#,1.6,#,21.0,,,,
387,1210160016,1981,1210160,12,8,51,1981,1110,1325.0,2,1.0,0.2,2.0,,,,13.6,11.0,130.63,1.3,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,1.3,#,1.9,#,17.0,#,3300.0,,
388,1210160017,1981,1210160,12,8,51,1981,1201,955.0,2,1.0,0.2,4.0,,,,8.0,7.0,76.62,1.2,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,1.6,#,2.7,#,25.0,,,,
389,1210160018,1981,1210160,12,8,51,1981,1201,1320.0,2,1.0,0.2,4.0,,,,6.0,7.0,77.89,1.2,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.0,#,2.8,#,19.0,#,3300.0,,
390,1210160019,1981,1210160,12,8,51,1982,105,950.0,2,1.0,0.1,2.0,,,,11.0,8.0,55.47,0.7,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,11.0,#,2.6,#,2.4,#,3.0,,,,
391,1210160020,1981,1210160,12,8,51,1982,105,1400.0,2,1.0,0.1,2.0,,,,13.0,9.0,57.56,0.7,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,11.0,#,2.6,#,2.7,#,9.0,#,7000.0,,
392,1210160021,1981,1210160,12,8,51,1982,202,955.0,2,1.0,0.1,2.0,,,,3.0,3.0,50.24,0.7,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,1.7,#,3.0,#,80.0,,,,
393,1210160022,1981,1210160,12,8,51,1982,202,1400.0,2,1.0,0.1,2.0,,,,5.0,4.5,52.33,0.7,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,12.0,#,1.7,#,3.4,#,48.0,#,330.0,,
394,1210160023,1981,1210160,12,8,51,1982,302,955.0,2,1.0,0.3,2.0,,,,8.5,7.0,57.56,1.5,,,1200851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,6.2,#,4.2,#,33.0,,,,
395,1210160024,1981,1210160,12,8,51,1982,302,1410.0,2,1.0,0.3,4.0,,,,7.0,8.0,61.23,1.5,,,1200851,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,10.0,#,5.7,#,4.7,#,61.0,#,790.0,,
396,1210170001,1981,1210170,12,8,52,1981,414,900.0,2,1.0,0.4,2.0,,,,14.0,11.5,153.45,2.4,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.0,#,1.7,#,3.9,#,15.0,#,1300.0,,
397,1210170002,1981,1210170,12,8,52,1981,414,1400.0,2,1.0,0.4,2.0,,,,23.0,13.5,154.78,2.3,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,9.3,#,2.0,#,3.8,#,14.0,,,,
398,1210170003,1981,1210170,12,8,52,1981,512,900.0,2,1.0,0.6,10.0,,,,19.0,13.0,363.97,3.3,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.8,#,8.5,#,1.6,#,3.2,#,12.0,#,4600.0,,
399,1210170004,1981,1210170,12,8,52,1981,512,1430.0,2,1.0,0.6,10.0,,,,21.0,14.0,361.12,3.4,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,8.4,#,2.3,#,3.4,#,20.0,,,,
400,1210170005,1981,1210170,12,8,52,1981,602,900.0,2,1.0,0.3,2.0,,,,22.0,16.0,119.44,1.7,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,10.0,#,2.2,#,2.7,#,15.0,#,790.0,,
401,1210170006,1981,1210170,12,8,52,1981,602,1400.0,2,1.0,0.3,2.0,,,,23.0,17.0,129.75,1.7,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,11.0,#,3.0,#,2.9,#,9.0,,,,
402,1210170007,1981,1210170,12,8,52,1981,707,900.0,2,1.0,0.6,2.0,,,,22.5,21.0,341.22,3.2,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.0,#,2.0,#,2.5,#,8.0,#,7900.0,,
403,1210170008,1981,1210170,12,8,52,1981,707,1500.0,2,2.0,0.0,2.0,,,,26.0,24.5,316.77,,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,9.6,#,1.9,#,2.4,#,5.0,,,,
404,1210170009,1981,1210170,12,8,52,1981,804,900.0,2,1.0,0.4,2.0,,,,33.0,23.0,172.94,2.4,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.5,#,1.5,#,2.7,#,13.0,#,17000.0,,
405,1210170010,1981,1210170,12,8,52,1981,804,1400.0,2,1.0,0.4,2.0,,,,28.0,27.0,158.86,2.4,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.9,#,1.9,#,3.3,#,21.0,,,,
406,1210170011,1981,1210170,12,8,52,1981,916,900.0,2,1.0,0.6,2.0,,,,25.0,18.0,271.13,3.0,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.1,#,1.2,#,2.0,#,10.0,#,3300.0,,
407,1210170012,1981,1210170,12,8,52,1981,916,1400.0,2,1.0,0.6,2.0,,,,24.0,22.0,308.94,3.0,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.0,#,0.9,#,2.8,#,15.0,,,,
408,1210170013,1981,1210170,12,8,52,1981,1013,900.0,2,1.0,0.5,2.0,,,,26.0,15.0,250.3,2.65,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,8.1,#,1.0,#,2.5,#,16.0,#,7900.0,,
409,1210170014,1981,1210170,12,8,52,1981,1013,1400.0,2,1.0,0.5,2.0,,,,21.0,18.0,230.77,2.6,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.2,#,0.8,#,2.4,#,18.0,,,,
410,1210170015,1981,1210170,12,8,52,1981,1110,900.0,2,1.0,0.5,2.0,,,,11.0,8.0,180.74,2.5,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.0,#,11.0,#,1.1,#,2.7,#,32.0,#,9400.0,,
411,1210170016,1981,1210170,12,8,52,1981,1110,1400.0,2,1.0,0.4,2.0,,,,13.0,9.0,188.35,2.4,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,1.2,#,2.5,#,20.0,,,,
412,1210170017,1981,1210170,12,8,52,1981,1201,900.0,2,1.0,0.5,10.0,,,,5.0,7.0,,2.8,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,12.0,#,2.2,#,2.5,#,14.0,#,1100.0,,
413,1210170018,1981,1210170,12,8,52,1981,1201,1500.0,2,1.0,0.5,10.0,,,,5.0,7.0,,2.8,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,12.0,#,2.0,#,2.3,#,18.0,,,,
414,1210170019,1981,1210170,12,8,52,1982,105,910.0,2,1.0,0.4,2.0,,,,9.0,6.0,81.22,2.0,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,12.0,#,1.4,#,2.3,#,12.0,#,4900.0,,
415,1210170020,1981,1210170,12,8,52,1982,105,1400.0,2,1.0,0.4,2.0,,,,13.3,6.5,66.19,2.0,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,12.0,#,2.0,#,2.1,#,11.0,,,,
416,1210170021,1981,1210170,12,8,52,1982,202,900.0,2,1.0,0.3,2.0,,,,3.0,2.0,68.26,1.8,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,13.0,#,2.6,#,2.8,#,13.0,#,17000.0,,
417,1210170022,1981,1210170,12,8,52,1982,202,1400.0,2,1.0,0.3,2.0,,,,5.5,3.0,72.63,1.8,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,13.0,#,2.7,#,2.7,#,10.0,,,,
418,1210170023,1981,1210170,12,8,52,1982,302,905.0,2,1.0,0.4,2.0,,,,10.0,6.5,70.33,2.1,,,1200852,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,12.0,#,3.1,#,3.1,#,11.0,#,17000.0,,
419,1210170024,1981,1210170,12,8,52,1982,302,1400.0,2,1.0,0.4,2.0,,,,8.0,7.0,68.82,2.1,,,1200852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,12.0,#,3.1,#,3.1,#,11.0,,,,
420,1210180001,1981,1210180,12,8,53,1981,414,900.0,2,1.0,0.5,2.0,,,,13.0,14.0,,2.8,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,9.2,#,2.2,#,3.7,#,11.0,#,230.0,,
421,1210180002,1981,1210180,12,8,53,1981,414,1410.0,2,1.0,0.5,2.0,,,,16.0,15.0,,2.7,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,9.7,#,3.0,#,3.7,#,10.0,,,,
422,1210180003,1981,1210180,12,8,53,1981,512,910.0,2,1.0,0.6,4.0,,,,19.0,16.0,,3.0,,,1200853,<,0.005,N,,#,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,8.3,#,1.5,#,3.4,#,12.0,#,2200.0,,
423,1210180004,1981,1210180,12,8,53,1981,512,1410.0,2,1.0,0.6,10.0,,,,19.0,16.0,,3.0,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,6.9,#,8.5,#,1.3,#,3.1,#,22.0,,,,
424,1210180005,1981,1210180,12,8,53,1981,602,910.0,2,1.0,0.5,2.0,,,,23.0,9.0,,2.6,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,10.0,#,2.2,#,3.2,#,7.0,#,490.0,,
425,1210180006,1981,1210180,12,8,53,1981,602,1440.0,2,1.0,0.4,2.0,,,,22.0,9.0,,2.4,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,12.0,#,3.0,#,2.8,#,12.0,,,,
426,1210180007,1981,1210180,12,8,53,1981,707,900.0,2,1.0,0.5,2.0,,,,27.0,23.0,,2.8,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.7,#,1.4,#,2.7,#,14.0,#,790.0,,
427,1210180008,1981,1210180,12,8,53,1981,707,1500.0,2,1.0,0.5,2.0,,,,31.0,23.0,,2.8,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,8.8,#,1.6,#,2.3,#,14.0,,,,
428,1210180009,1981,1210180,12,8,53,1981,804,900.0,2,1.0,0.6,2.0,,,,30.0,26.0,,3.1,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.4,#,1.6,#,2.5,#,7.0,#,80.0,,
429,1210180010,1981,1210180,12,8,53,1981,804,1420.0,2,1.0,0.5,2.0,,,,29.0,26.0,,2.9,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.9,#,9.8,#,2.4,#,3.0,#,10.0,,,,
430,1210180011,1981,1210180,12,8,53,1981,916,900.0,2,1.0,0.7,2.0,,,,22.0,21.0,,3.7,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,7.8,#,0.7,#,2.4,#,17.0,#,1700.0,,
431,1210180012,1981,1210180,12,8,53,1981,916,1420.0,2,1.0,0.5,2.0,,,,22.0,20.0,,2.8,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,7.9,#,0.8,#,3.2,#,16.0,,,,
432,1210180013,1981,1210180,12,8,53,1981,1013,900.0,2,1.0,0.7,2.0,,,,19.0,18.0,,3.5,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,8.0,#,0.7,#,2.3,#,8.0,#,1300.0,,
433,1210180014,1981,1210180,12,8,53,1981,1013,1500.0,2,1.0,0.5,2.0,,,,22.0,19.0,,2.7,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.5,#,8.4,#,0.8,#,2.4,#,9.0,,,,
434,1210180015,1981,1210180,12,8,53,1981,1110,900.0,2,1.0,0.6,2.0,,,,8.5,10.5,,3.0,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,1.1,#,2.6,#,15.0,#,3300.0,,
435,1210180016,1981,1210180,12,8,53,1981,1110,1430.0,2,1.0,0.6,2.0,,,,12.0,11.0,,3.1,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.1,#,11.0,#,1.2,#,2.9,#,6.0,,,,
436,1210180017,1981,1210180,12,8,53,1981,1201,900.0,2,1.0,0.6,4.0,,,,8.0,7.0,,3.0,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,12.0,#,2.5,#,3.1,#,17.0,#,2300.0,,
437,1210180018,1981,1210180,12,8,53,1981,1201,1340.0,2,1.0,0.6,4.0,,,,6.5,7.0,,3.2,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,13.0,#,1.9,#,3.1,#,11.0,,,,
438,1210180019,1981,1210180,12,8,53,1982,105,900.0,2,1.0,0.5,3.0,,,,10.0,7.5,,2.8,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,13.0,#,2.8,#,2.1,#,9.0,#,330.0,,
439,1210180020,1981,1210180,12,8,53,1982,105,1405.0,2,1.0,0.6,3.0,,,,14.0,8.0,,3.0,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,13.0,#,1.2,#,2.6,#,8.0,,,,
440,1210180021,1981,1210180,12,8,53,1982,202,910.0,2,1.0,0.5,2.0,,,,4.0,3.5,,2.7,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.2,#,14.0,#,2.0,#,2.7,#,6.0,#,700.0,,
441,1210180022,1981,1210180,12,8,53,1982,202,1405.0,2,1.0,0.5,2.0,,,,8.0,4.0,,2.8,,,1200853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.3,#,14.0,#,2.2,#,2.7,#,7.0,,,,
442,1210180023,1981,1210180,12,8,53,1982,302,900.0,2,1.0,0.6,2.0,,,,8.0,2.0,,3.1,,,1200853,<,0.005,N,,<,0.05,<,0.02,<,0.02,<,0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#,7.4,#,13.0,#,6.1,#,4.6,#,15.0,#,1300.0,,
