,地点統一番号,地点名称_漢字,地点名称_カタカナ,地点名称_ローマ字,緯度_Ｎ,経度_Ｅ,緯度_Ｎ_dms,経度_Ｅ_dms,天候コード,流況コード,臭気コード,色相コード,気温(℃),水温(℃),流量(m3/s),全水深(m),透明度(m),採取_年,採取_月日,採取_時分,採取_年月日時分,カドミウム(mg/l),全シアン(mg/l),鉛(mg/l),六価クロム(mg/l),砒素(mg/l),総水銀(mg/l),アルキル水銀(mg/l),PCB(mg/l),有機リン(mg/l),ジクロロメタン(mg/l),四塩化炭素(mg/l),1，2-ジクロロエタン(mg/l),1，1-ジクロロエチレン(mg/l),シス-1，2-ジクロロエチレン(mg/l),1，1，1-トリクロロエタン(mg/l),1，1，2-トリクロロエタン(mg/l),トリクロロエチレン(mg/l),テトラクロロエチレン(mg/l),1，3-ジクロロプロペン(mg/l),チウラム(mg/l),シマンジン(mg/l),チオベンカルプ(mg/l),ベンゼン(mg/l),セレン(mg/l),亜硝酸性窒素(mg/l),硝酸性窒素及び亜硝酸性窒素(mg/l),ふっ素(mg/l),ほう素(mg/l),pH,DO(mg/l),BOD(mg/l),COD(mg/l),SS(mg/l),大腸菌群数(MPN/100ml),n-ヘキサン抽出物質(mg/l),全窒素(mg/l),全燐(mg/l),採取水深_mod(m),採取水深分层番号
48166,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,4.0,,,,10.4,11.6,,15.0,3.0,1991,305,910.0,1991-03-05 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,10.0,,2.4,,13.0,,0.91,0.052000000000000005,5.0,1
48167,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,0.0,,,,,11.1,,,,1991,305,910.0,1991-03-05 09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,8.7,,2.2,,,,1.0,0.039,14.0,2
45589,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,14.8,14.5,,15.0,2.0,1991,409,905.0,1991-04-09 09:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,8.7,,2.8,,1700.0,,1.6,0.15,5.0,1
45590,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,,14.0,,,,1991,409,905.0,1991-04-09 09:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.1,,2.2,,,,0.92,0.091,14.0,2
45593,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,,16.0,,,,1991,507,923.0,1991-05-07 09:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.8,,2.2,,,,0.64,0.055999999999999994,15.0,2
45592,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,20.0,17.3,,16.0,2.5,1991,507,923.0,1991-05-07 09:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,10.0,,3.1,,5.0,,0.7,0.05,5.0,1
45595,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,21.4,20.2,,17.0,1.3,1991,604,912.0,1991-06-04 09:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,5.8,,5.3,,5400.0,,1.7,0.22,5.0,1
45596,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,,18.7,,,,1991,604,912.0,1991-06-04 09:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.7,,3.1,,,,0.99,0.11,16.0,2
45598,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,27.4,23.0,,15.0,2.5,1991,702,920.0,1991-07-02 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,7.9,,3.7,,330.0,,1.1,0.11,5.0,1
45599,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,,18.2,,,,1991,702,920.0,1991-07-02 09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,5.3,,1.7,,,,0.56,0.11,14.0,2
45601,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,22.8,25.3,,16.0,2.2,1991,806,935.0,1991-08-06 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,6.4,,3.8,,170.0,,0.77,0.1,5.0,1
45602,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,,24.4,,,,1991,806,935.0,1991-08-06 09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,5.2,,3.3,,,,0.73,0.11,15.0,2
45604,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,2.0,,,,28.5,27.2,,15.0,1.8,1991,903,905.0,1991-09-03 09:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,12.0,,3.5,,22.0,,1.3,0.13,5.0,1
45605,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,2.0,,,,,24.7,,,,1991,903,905.0,1991-09-03 09:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,4.5,,1.4,,,,0.82,0.13,14.0,2
45608,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,4.0,,,,,22.2,,,,1991,1001,926.0,1991-10-01 09:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,6.5,,1.2,,,,0.83,0.078,14.0,2
45607,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,4.0,,,,18.7,22.1,,15.0,1.5,1991,1001,926.0,1991-10-01 09:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.5,,2.2,,22000.0,,1.2,0.12,5.0,1
45610,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,2.0,,,,14.3,18.9,,15.0,4.0,1991,1105,912.0,1991-11-05 09:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,7.8,,2.2,,22.0,,0.96,0.063,5.0,1
45611,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,2.0,,,,,19.5,,,,1991,1105,912.0,1991-11-05 09:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,6.2,,1.0,,,,0.43,0.053,14.0,2
45613,1460201,磯子沖,イソゴオキ,Isogooki,35.39444444,139.64777778, 35:23:40,139:38:52,3.0,,,,12.2,15.5,,15.0,4.8,1991,1203,912.0,1991-12-03 09:12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,7.5,,2.3,,27.0,,1.0,0.086,5.0,1
